============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  1 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 9020  1 .1976410E+07   1000033E-02  .2752E+01  .1286E+01   .9999977 -.0007421  .0020246
T 9021  1 .1987613E+07   1000210E-02  .1052E+02  .3143E+01   .9999942  .0032113  .0011282
T 9022  1 .1984003E+07   1000020E-02 -.8824E+00  .2042E+01   .9999999 -.0004436 -.0001951
T 9023  1 .1987811E+07   1000105E-02 -.1352E+01 -.8480E+01   .9999927 -.0028716 -.0025226
T 9024  1 .1988142E+07   1000108E-02  .5142E+00 -.1919E+01   .9999984  .0015753  .0008541
T 9025  1 .1984691E+07   1000209E-02 -.1682E+02  .1231E+02   .9999868 -.0042776  .0028578
T 9026  1 .1981549E+07   1000188E-02 -.2027E+01  .4459E+01   .9999971 -.0006661  .0023296
T 9027  1 .1981966E+07   1000198E-02  .2422E+02  .7129E+01   .9999790  .0053885  .0036064
T 9028  1 .1985748E+07   1000078E-02 -.1513E+01 -.1765E+01   .9999982 -.0012836 -.0014143
T 9029  1 .1986563E+07   1000102E-02 -.3600E+02  .1297E+02   .9999842 -.0050287  .0024985
T 9030  1 .1983013E+07   1000183E-02  .6305E+01 -.2352E+02   .9999881  .0013874 -.0046765
T 9031  1 .1981929E+07   1000120E-02  .4140E+00 -.3459E+01   .9999992  .0012645 -.0000215
T 9032  1 .1981532E+07   1000170E-02  .1285E+02 -.1302E+02   .9999768  .0039227 -.0055625
T 9033  1 .1981835E+07   1000164E-02 -.3405E+01 -.1137E+00   .9999990 -.0013954  .0002927
T 9034  1 .1981070E+07   1000020E-02 -.2451E+01 -.1426E+01   .9999979 -.0010039 -.0017773
T 9035  1 .1982152E+07   1000017E-02 -.3628E+00 -.1599E+01   .9999995 -.0009500  .0000265
T 9036  1 .1984863E+07   1000081E-02  .3984E+00  .2389E+01   .9999994  .0004894  .0010084
T 9037  1 .1983545E+07   1000156E-02  .2666E+01  .9189E+01   .9999956 -.0000807  .0029814
T 9038  1 .1983257E+07   1000192E-02  .5045E+00  .7968E+00   .9999993  .0011202  .0004395
T 9039  1 .1982897E+07   1000059E-02  .7108E+01 -.1279E+02   .9999959 -.0018613  .0021654
T 9040  1 .1983824E+07   1000224E-02 -.5108E+01  .1298E+01   .9999999  .0004471 -.0000517
T 9041  1 .1981558E+07   1000026E-02 -.4020E+01 -.1261E+01   .9999999 -.0005259  .0000461
T 9042  1 .1979875E+07   1000108E-02 -.3921E+01  .1032E+02   .9999987 -.0012113  .0010832
T 9043  1 .1983249E+07   1000179E-02  .1309E+02 -.6354E+01   .9999975  .0022138  .0003333
T 9044  1 .1982673E+07   1000032E-02  .1764E+02 -.1373E+02   .9999796  .0041106 -.0048843
T 9045  1 .1980710E+07   1000141E-02  .4634E+01 -.1709E+02   .9999951  .0019527 -.0024590
T 9046  1 .1985138E+07   1000065E-02 -.4032E+01  .8946E+01   .9999996 -.0001864  .0008167
T 9047  1 .1989601E+07   1000133E-02 -.1703E+02 -.7014E+01   .9999886 -.0044648 -.0016775
T 9048  1 .1982307E+07   1000206E-02  .1663E+02  .1773E+02   .9999899  .0020032  .0040187
T 9049  1 .1981070E+07   1000212E-02  .7512E+01 -.3028E+00   .9999930  .0037309 -.0002035
T 9050  1 .1987425E+07   1000161E-02  .6959E+01  .4041E+02   .9999772  .0027460  .0061715
T 9051  1 .1981211E+07   1000035E-02 -.4780E+01 -.1476E+02   .9999926 -.0009028 -.0037504
T 9052  1 .1987017E+07   1000174E-02  .2399E+02 -.1436E+02   .9999784  .0065633 -.0002579
T 9053  1 .1983704E+07   1000010E-02  .1475E+02 -.2362E+02   .9999728  .0023554 -.0069870
T 9054  1 .1985845E+07   1000196E-02  .1316E+02 -.1197E+02   .9999999  .0003668 -.0002998
T 9055  1 .1984035E+07   1000156E-02 -.3817E+01 -.1902E+02   .9999969  .0000410 -.0024970
T 9056  1 .1989967E+07   1000134E-02  .4126E+00  .2349E+01   .9999996 -.0009349  .0001142
T 9057  1 .1984559E+07   1000139E-02 -.1016E+02 -.4962E+01   .9999988 -.0014607  .0005077
T 9058  1 .1982723E+07   1000167E-02 -.4812E+02  .9110E+01   .9998310 -.0182280  .0024014
T 9059  1 .1985224E+07   1000183E-02  .1729E+01  .1643E+01   .9999992  .0008287  .0009871
T 9060  1 .1982656E+07   1000177E-02 -.2523E+02  .1488E+02   .9999803 -.0056047  .0028316
T 9061  1 .1979720E+07   1000030E-02 -.2255E+01  .3818E+00   .9999994 -.0010754  .0003599
T 9062  1 .1980513E+07   1000182E-02 -.7486E+01 -.1113E-01   .9999631 -.0085728 -.0004881
T 9063  1 .1984416E+07   1000078E-02  .5879E+01 -.1552E+01   .9999969  .0015959  .0019204
T 9064  1 .1986197E+07   1000225E-02  .2433E+01 -.1629E+01   .9999925  .0035834 -.0014948
T 9065  1 .1989271E+07   1000189E-02 -.1469E+01  .6479E+00   .9999984  .0003536  .0017328
T 9066  1 .1986126E+07   1000216E-02 -.1889E+00  .4746E+00   .9999999  .0004476  .0002809
T 9067  1 .1984076E+07   1000061E-02 -.2511E+01 -.1228E+02   .9999927  .0013414 -.0035698
T 9068  1 .1981883E+07   1000185E-02  .1696E+01  .2338E-01   .9999995  .0009981  .0001155
T 9069  1 .1985802E+07   1000117E-02 -.9413E+01  .7056E+00   .9999995 -.0010108 -.0002019
T 9070  1 .1983384E+07   1000104E-02 -.7647E+01 -.5724E+01   .9999987 -.0005838 -.0014947
T 9071  1 .1981444E+07   1000204E-02  .3806E+01  .5805E+01   .9999999  .0000554  .0004545
T 9072  1 .1984605E+07   1000161E-02  .4127E+01  .2012E+01   .9999997  .0007882  .0001056
T 9073  1 .1983754E+07   1000150E-02  .2164E+02  .2737E+02   .9999898  .0027464  .0035853
T 9074  1 .1984060E+07   1000013E-02  .2645E+01  .1701E+00   .9999997  .0007782  .0002823
T 9075  1 .1982795E+07   1000177E-02  .6882E+01 -.8894E+01   .9999979  .0006794 -.0019178
T 9076  1 .1983092E+07   1000129E-02  .2824E+01 -.1368E+01   .9999984  .0009279  .0015186
T 9077  1 .1986852E+07   1000007E-02  .9024E+01  .8930E+01   .9999980  .0006537  .0018712
T 9078  1 .1991218E+07   1000182E-02 -.4860E+01 -.3422E+01   .9999998 -.0001084 -.0006319
T 9079  1 .1985021E+07   1000153E-02  .1027E+02  .4106E+00   .9999954  .0029349  .0007126
T 9080  1 .1980955E+07   1000058E-02 -.1505E+01  .1610E+02   .9999607  .0075416 -.0046698
T 9081  1 .1982909E+07   1000092E-02  .9968E+01  .5301E+01   .9999934  .0034777  .0010144
T 9082  1 .1980961E+07   1000135E-02 -.6036E+01  .5784E+01   .9999974 -.0012178  .0019222
T 9083  1 .1985947E+07   1000126E-02 -.1006E+02 -.5611E+01   .9999962 -.0019650 -.0019202
T 9084  1 .1983799E+07   1000012E-02 -.7425E-01 -.3079E+00   .9999999 -.0002031 -.0000849
T 9085  1 .1979372E+07   1000006E-02  .2126E+01 -.1546E+01   .9999999  .0002474  .0002414
T 9086  1 .1988179E+07   1000022E-02 -.4336E+01 -.1938E+02   .9999795 -.0017249 -.0061635
T 9087  1 .1985319E+07   1000084E-02 -.6413E+01 -.2518E+01   .9999957 -.0027991  .0008257
T 9088  1 .1985138E+07   1000202E-02  .3101E+01  .9372E+01   .9999938  .0011489  .0033248
T 9089  1 .1978934E+07   1000199E-02 -.1301E+02 -.6453E+01   .9999952 -.0023903  .0019683
T 9090  1 .1982623E+07   1000133E-02 -.8397E+00 -.1099E+02   .9999957 -.0004105 -.0029043
T 9091  1 .1979194E+07   1000203E-02  .1059E+02 -.1720E+02   .9999977 -.0012681 -.0017530
T 9092  1 .1981107E+07   1000163E-02 -.1620E+02  .9216E+01   .9999926 -.0028264  .0026133
T 9093  1 .1986188E+07   1000184E-02 -.1865E+01  .4577E+01   .9999932 -.0022460  .0029103
T 9094  1 .1986080E+07   1000140E-02  .2736E+00  .4177E+01   .9999998 -.0000193  .0005915
T 9095  1 .1983898E+07   1000158E-02  .1733E+01  .1804E+02   .9999939  .0002346  .0034968
T 9096  1 .1982334E+07   1000186E-02 -.2868E+01 -.2926E+01   .9999995 -.0004360 -.0008707
T 9097  1 .1982458E+07   1000081E-02  .1736E+02 -.4736E+02   .9999886 -.0002318 -.0047754
T 9098  1 .1988386E+07   1000094E-02 -.1000E+02 -.1216E+02   .9999975  .0002605 -.0022021
T 9099  1 .1985046E+07   1000091E-02 -.1782E+02  .8321E+01   .9999941 -.0026939  .0021178
T 9100  1 .1991268E+07   1000176E-02  .8160E+01  .1009E+01   .9999993  .0010746  .0004756
T 9101  1 .1986700E+07   1000067E-02 -.3622E+01  .5022E+01   .9999980 -.0018258  .0008534
T 9102  1 .1979656E+07   1000059E-02 -.1997E+02  .1280E+02   .9999797 -.0043290  .0046708
T 9103  1 .1984537E+07   1000161E-02  .1292E+01 -.7417E+01   .9999946  .0006309 -.0032107
T 9104  1 .1985916E+07   1000086E-02  .1315E+02  .3097E+01   .9999988  .0013001 -.0008715
T 9105  1 .1985991E+07   1000206E-02  .1991E+01 -.3897E+01   .9999981 -.0005671  .0018399
T 9106  1 .1984963E+07   1000226E-02 -.1241E+02 -.4042E+01   .9999990 -.0013606  .0004162
T 9107  1 .1979336E+07   1000058E-02 -.2193E+02  .6164E+00   .9999934 -.0036175  .0003972
T 9108  1 .1979631E+07   1000031E-02 -.1961E+01  .1757E+01   .9999996  .0001322  .0008496
T 9109  1 .1985663E+07   1000161E-02 -.1750E+01 -.1905E+02   .9999896 -.0012235 -.0043877
T 9110  1 .1986349E+07   1000213E-02 -.8863E+00  .2153E+00   .9999999  .0003203 -.0001540
T 9111  1 .1981032E+07   1000153E-02 -.4950E+01  .5981E+01   .9999975 -.0011179  .0019331
T 9112  1 .1981941E+07   1000063E-02  .3492E+01  .7290E+01   .9999997  .0006058  .0004491
T 9113  1 .1986707E+07   1000212E-02  .1684E+01  .9052E+01   .9999991 -.0006580  .0011389
T 9114  1 .1985306E+07   1000079E-02  .4119E+01  .5244E+01   .9999980  .0013460  .0015032
T 9115  1 .1988640E+07   1000005E-02 -.1251E+01 -.3980E+01   .9999848  .0048884  .0025340
T 9116  1 .1985075E+07   1000193E-02  .9361E+01 -.1339E+02   .9999999 -.0001281 -.0005070
T 9117  1 .1980020E+07   1000137E-02 -.8723E+01  .6563E+01   .9999998 -.0005731  .0003808
T 9118  1 .1981894E+07   1000009E-02 -.1610E+01  .4927E+00   .9999991 -.0013270  .0001398
T 9119  1 .1981642E+07   1000217E-02  .4726E+01 -.4778E+01   .9999978  .0003629  .0020668
T 9120  1 .1988941E+07   1000165E-02 -.1106E+02  .1221E+01   .9999969 -.0016573 -.0018646
T 9121  1 .1987467E+07   1000104E-02 -.2002E+02 -.1218E+02   .9999958 -.0021884 -.0018996
T 9122  1 .1987256E+07   1000190E-02 -.7855E+01  .9444E+01   .9999985 -.0015528  .0007880
T 9123  1 .1983274E+07   1000183E-02  .2855E+01 -.2421E+01   .9999995 -.0006546  .0008074
T 9124  1 .1980049E+07   1000223E-02  .1187E+02 -.5698E+01   .9999964  .0021008 -.0016916
T 9125  1 .1991866E+07   1000056E-02  .9968E+01  .7100E+01   .9999909  .0033073 -.0027081
T 9126  1 .1991266E+07   1000193E-02 -.1435E+01 -.1377E+01   .9999981  .0000278 -.0019654
T 9127  1 .1984450E+07   1000059E-02 -.1628E+01 -.2053E+02   .9999927  .0013575 -.0035656
T 9128  1 .1986011E+07   1000197E-02  .3260E+02 -.2546E+02   .9999814  .0058149 -.0018170
T 9129  1 .1987762E+07   1000007E-02 -.7686E+01 -.8125E+01   .9999960 -.0027083 -.0008098
T 9130  1 .1984075E+07   1000221E-02  .6787E+01  .5835E+00   .9999960  .0018942  .0020906
T 9131  1 .1988268E+07   1000147E-02 -.4315E+01  .6654E+01   .9999958 -.0015205  .0024613
T 9132  1 .1985284E+07   1000182E-02  .1485E+02  .1243E+02   .9999958  .0012985  .0025884
T 9133  1 .1984292E+07   1000225E-02 -.2671E+01 -.1466E+02   .9999982 -.0008018 -.0017294
T 9134  1 .1988033E+07   1000129E-02 -.8307E+01 -.5623E+01   .9999948 -.0023174 -.0022567
T 9135  1 .1982902E+07   1000033E-02 -.5299E+01 -.1008E+02   .9999992 -.0009981 -.0007410
T 9136  1 .1986170E+07   1000170E-02  .5831E+01  .4276E+01   .9999973  .0018091  .0014267
T 9137  1 .1980267E+07   1000059E-02  .1112E+02 -.1623E+02   .9999820  .0025949 -.0054150
T 9138  1 .1979786E+07   1000212E-02  .1318E+00  .8873E+00   .9999997  .0006904 -.0002918
T 9139  1 .1978790E+07   1000003E-02 -.2268E+01 -.1432E+01   .9999999 -.0004350  .0001842
T 9140  1 .1981337E+07   1000160E-02  .9515E+00 -.6476E+01   .9999995  .0002643 -.0009265
T 9141  1 .1987131E+07   1000226E-02 -.1504E+01  .3223E+01   .9999996 -.0004826  .0006874
T 9142  1 .1988946E+07   1000019E-02  .8197E+00  .5514E+01   .9999987 -.0012230  .0010963
T 9143  1 .1981632E+07   1000105E-02  .1931E+02  .7925E+01   .9999840  .0053449  .0018306
T 9144  1 .1983654E+07   1000197E-02  .2795E+02  .2375E+02   .9999752  .0057449  .0040646
T 9145  1 .1983923E+07   1000081E-02 -.6290E+01  .1475E+02   .9999914 -.0013963  .0039121
T 9146  1 .1981023E+07   1000063E-02 -.8663E+01 -.1382E+01   .9999982 -.0018975  .0000304
T 9147  1 .1990547E+07   1000194E-02  .3490E+02 -.3847E+02   .9998916  .0093547 -.0113730
T 9148  1 .1985670E+07   1000061E-02 -.2136E+01 -.7991E+01   .9999976  .0016079 -.0014594
T 9149  1 .1983914E+07   1000115E-02  .1745E+00 -.3338E+01   .9999974  .0001072 -.0022955
T 9150  1 .1987642E+07   1000150E-02 -.5853E+00 -.5316E+01   .9999884 -.0037755 -.0029953
T 9151  1 .1983617E+07   1000121E-02  .9050E+01 -.4756E+01   .9999958  .0025668 -.0013191
T 9152  1 .1984485E+07   1000091E-02 -.1280E+02 -.1540E+02   .9999937 -.0010444 -.0033848
T 9153  1 .1981849E+07   1000133E-02 -.4317E+01  .2569E+01   .9999967 -.0019084  .0017263
T 9154  1 .1982132E+07   1000050E-02  .8952E+01  .1904E+00   .9999969  .0024943 -.0002447
T 9155  1 .1977302E+07   1000209E-02 -.8404E+01 -.1842E+01   .9999971 -.0020317  .0012591
T 9156  1 .1977601E+07   1000150E-02  .1691E+02 -.3754E+01   .9999953  .0025672 -.0017016
T 9157  1 .1983748E+07   1000216E-02  .9195E+01  .1270E+02   .9999984  .0004849  .0017064
T 9158  1 .1980815E+07   1000101E-02  .2788E+01  .2743E+01   .9999996  .0004253  .0008321
T 9159  1 .1989737E+07   1000145E-02 -.1847E+02  .8258E+01   .9999953 -.0030253  .0004160
T 9160  1 .1981517E+07   1000179E-02 -.6440E+01  .5279E+01   .9999977 -.0020911  .0003569
T 9161  1 .1987361E+07   1000194E-02 -.8100E+01  .1579E+01   .9999992 -.0012878  .0001254
T 9162  1 .1982658E+07   1000194E-02  .9906E+01  .1166E+02   .9999948  .0025103  .0020283
T 9163  1 .1985054E+07   1000143E-02 -.2541E+02 -.1040E+02   .9999847 -.0050145 -.0023252
T 9164  1 .1987705E+07   1000093E-02 -.9290E+01 -.3662E+01   .9999973 -.0022018 -.0007459
T 9165  1 .1982213E+07   1000204E-02 -.9062E+01 -.7356E+00   .9999993  .0007256  .0009210
T 9166  1 .1985884E+07   1000005E-02  .9554E+01 -.4063E+01   .9999954  .0022259 -.0020394
T 9167  1 .1983064E+07   1000057E-02 -.5755E+00  .9660E+01   .9999987 -.0002541  .0015777
T 9168  1 .1985293E+07   1000017E-02 -.2273E+01 -.1373E+02   .9999975 -.0003531 -.0021865
T 9169  1 .1986516E+07   1000134E-02  .5541E+01 -.6226E+01   .9999990  .0002527 -.0014171
T 9170  1 .1988534E+07   1000185E-02  .6824E+01 -.5029E+00   .9999996  .0008649  .0003008
T 9171  1 .1985188E+07   1000047E-02  .1960E+02 -.1125E+02   .9999913  .0035113 -.0022591
T 9172  1 .1984251E+07   1000213E-02 -.6864E+00 -.1612E+00   .9999993 -.0005740  .0010114
T 9173  1 .1982943E+07   1000204E-02  .5858E+01  .2433E+02   .9999934 -.0008125  .0035514
T 9174  1 .1987175E+07   1000223E-02  .7047E+01  .1360E+02   .9999955  .0026071  .0014535
T 9175  1 .1982727E+07   1000185E-02 -.1772E+01 -.7583E+01   .9999977 -.0005614 -.0020633
T 9176  1 .1983353E+07   1000209E-02 -.3061E+01  .3904E+01   .9999999  .0002117  .0002566
T 9177  1 .1984136E+07   1000002E-02  .1429E+01 -.9564E+00   .9999997  .0007401 -.0001386
T 9178  1 .1981793E+07   1000048E-02 -.1532E+02  .2643E+01   .9999995  .0009624  .0001606
T 9179  1 .1984958E+07   1000018E-02 -.7040E+01  .9705E+00   .9999969  .0022117 -.0011139
T 9180  1 .1985187E+07   1000184E-02  .1738E+01  .1593E+01   .9999995 -.0001544  .0009551
T 9181  1 .1985780E+07   1000143E-02 -.3963E+01 -.7566E+01   .9999937 -.0021255 -.0028263
T 9182  1 .1983428E+07   1000084E-02 -.9104E+01  .1133E+02   .9999962 -.0019419  .0019770
T 9183  1 .1988463E+07   1000165E-02  .6766E+01  .4983E+01   .9999954  .0023990  .0018771
T 9184  1 .1980624E+07   1000141E-02  .2036E+01  .1647E+01   .9999870  .0001735  .0050959
T 9185  1 .1986090E+07   1000198E-02  .4021E+01  .8473E+00   .9999980  .0017916 -.0009210
T 9186  1 .1978528E+07   1000116E-02 -.1528E+02 -.6278E+01   .9999900 -.0041428 -.0016743
T 9187  1 .1986911E+07   1000024E-02 -.2344E+02 -.2546E+01   .9999972 -.0022564 -.0007185
T 9188  1 .1985671E+07   1000036E-02  .1100E+02 -.9025E+01   .9999938  .0021377 -.0028110
T 9189  1 .1986390E+07   1000004E-02  .2306E+00  .2121E+00   .9999988 -.0013919  .0007282
T 9190  1 .1981316E+07   1000085E-02 -.4385E+01  .3587E+01   .9999938 -.0017149  .0030757
T 9191  1 .1985820E+07   1000154E-02  .1102E+01  .3671E+01   .9999971  .0001842  .0023976
T 9192  1 .1986478E+07   1000185E-02 -.1713E+01  .7040E+01   .9999992 -.0005307  .0011824
T 9193  1 .1982478E+07   1000217E-02 -.1818E+00  .1159E+02   .9999956 -.0010677  .0027795
T 9194  1 .1980570E+07   1000103E-02  .2617E+00 -.3752E+01   .9999987  .0008410 -.0013779
T 9195  1 .1983652E+07   1000006E-02  .6079E+01 -.8254E+01   .9999923  .0021091 -.0032967
T 9196  1 .1986154E+07   1000070E-02 -.4096E+01 -.5694E+01   .9999993 -.0010786 -.0005594
T 9197  1 .1989455E+07   1000083E-02  .1341E+02  .5620E+01   .9999976  .0019276  .0010246
T 9198  1 .1980786E+07   1000068E-02 -.1454E+02 -.6346E+02   .9999752 -.0012378 -.0069371
T 9199  1 .1986830E+07   1000222E-02 -.3747E+01 -.6602E+00   .9999987 -.0015127 -.0006085
T 9200  1 .1983699E+07   1000061E-02 -.6510E+00  .3187E+01   .9999999  .0003609 -.0003710
T 9201  1 .1980598E+07   1000077E-02 -.1604E+01  .3986E+01   .9999998 -.0001893  .0005566
T 9202  1 .1984346E+07   1000178E-02 -.1495E+02  .3623E+01   .9999924 -.0038920  .0001801
T 9203  1 .1979733E+07   1000137E-02  .3392E+01 -.9321E+01   .9999998  .0006632  .0000758
T 9204  1 .1982973E+07   1000026E-02 -.1318E+01 -.1163E+02   .9999982 -.0010902 -.0015221
T 9205  1 .1989976E+07   1000118E-02  .5804E+00 -.1518E+01   .9999997 -.0001776 -.0007155
T 9206  1 .1984431E+07   1000156E-02 -.4454E+01  .1464E+01   .9999997 -.0006922  .0003474
T 9207  1 .1984164E+07   1000177E-02  .5602E+01 -.6465E+01   .9999988 -.0008419 -.0012832
T 9208  1 .1982076E+07   1000180E-02  .1020E+02 -.2780E+01   .9999976  .0019378 -.0010615
T 9209  1 .1988027E+07   1000199E-02  .8781E+01 -.8112E+01   .9999968  .0023797 -.0008192
T 9210  1 .1978758E+07   1000202E-02  .1486E+01  .2530E+00   .9999997 -.0007106 -.0001617
T 9211  1 .1986433E+07   1000196E-02 -.1023E+02 -.5025E+01   .9999900 -.0036216 -.0026412
T 9212  1 .1990143E+07   1000202E-02 -.9942E+01 -.6081E+01   .9999923 -.0030233 -.0025212
T 9213  1 .1985732E+07   1000222E-02 -.1830E+01 -.3561E+01   .9999999  .0004077 -.0001198
T 9214  1 .1983637E+07   1000057E-02  .2053E+01 -.1309E+01   .9999995  .0008692  .0004706
T 9215  1 .1983953E+07   1000139E-02  .2852E+01  .2392E+02   .9999842  .0014321  .0054366
T 9216  1 .1982220E+07   1000129E-02 -.1038E+02  .5483E+00   .9999978 -.0020699  .0004530
T 9217  1 .1982659E+07   1000130E-02 -.1511E+01 -.3381E+01   .9999986  .0009336 -.0013983
T 9218  1 .1981823E+07   1000195E-02  .5721E+01  .1408E+02   .9999971  .0009164  .0022084
T 9219  1 .1987731E+07   1000223E-02 -.3801E+01 -.2064E+01   .9999962 -.0027616  .0002432
T 9220  1 .1984466E+07   1000165E-02 -.2887E+01 -.6783E+01   .9999963 -.0025528 -.0009836
T 9221  1 .1984138E+07   1000016E-02  .1480E+01  .4246E+01   .9999983  .0003022  .0018027
T 9222  1 .1982638E+07   1000116E-02  .8199E+01  .1496E+01   .9999927  .0037333  .0007742
T 9223  1 .1985631E+07   1000105E-02  .1444E+01 -.3364E+01   .9999959 -.0000166 -.0028646
T 9224  1 .1983031E+07   1000164E-02  .1054E+02  .4822E+01   .9999961  .0016882  .0022086
T 9225  1 .1986243E+07   1000001E-02 -.3857E+01  .6353E+01   .9999960 -.0026687  .0009109
T 9226  1 .1982557E+07   1000025E-02  .2109E+02 -.2013E+02   .9999966  .0023792 -.0010281
T 9227  1 .1979204E+07   1000192E-02 -.5421E+01 -.2365E+01   .9999987 -.0000451 -.0015939
T 9228  1 .1988074E+07   1000169E-02  .8174E+01 -.7399E+01   .9999944  .0026432 -.0020625
T 9229  1 .1985206E+07   1000143E-02 -.1022E+01 -.1099E+00   .9999999  .0003235 -.0001004
T 9230  1 .1979340E+07   1000225E-02 -.2309E+01  .3095E+01   .9999954  .0015638  .0026036
T 9231  1 .1985024E+07   1000085E-02  .3824E+00  .2894E+01   .9999977 -.0003074  .0021369
T 9232  1 .1989889E+07   1000066E-02  .9233E+01  .1796E+02   .9999856  .0023068  .0048353
T 9233  1 .1984051E+07   1000146E-02 -.2877E-01  .1664E+01   .9999989  .0013315 -.0006740
T 9234  1 .1986316E+07   1000111E-02  .9431E+00 -.1511E+01   .9999999  .0002579  .0004435
T 9235  1 .1986486E+07   1000043E-02  .1555E+02 -.9676E+01   .9999922  .0037323 -.0012787
T 9236  1 .1986890E+07   1000173E-02  .5410E+01  .2745E+01   .9999966  .0025988  .0002133
T 9237  1 .1986559E+07   1000177E-02 -.5208E+01 -.1504E+02   .9999963 -.0011821 -.0024692
T 9238  1 .1985261E+07   1000124E-02  .1657E+02  .8690E+01   .9999941  .0033362  .0008438
T 9239  1 .1984573E+07   1000153E-02 -.1979E+01  .1729E+02   .9999893  .0010864  .0044953
T 9240  1 .1984622E+07   1000152E-02 -.1406E+01 -.3595E+00   .9999999  .0000913  .0000207
T 9241  1 .1982732E+07   1000063E-02 -.2490E+01  .1491E+01   .9999993 -.0001610 -.0011308
T 9242  1 .1984691E+07   1000224E-02 -.1531E+01 -.1017E+02   .9999914 -.0012292 -.0039735
T 9243  1 .1984133E+07   1000192E-02 -.3555E+02 -.7790E+01   .9999696 -.0071556 -.0030906
T 9244  1 .1987836E+07   1000186E-02 -.1395E+01  .1885E+01   .9999991 -.0012777 -.0004557
T 9245  1 .1988589E+07   1000124E-02  .4228E+01  .4656E+01   .9999914  .0012317  .0039478
T 9246  1 .1984183E+07   1000130E-02  .1148E+01 -.4372E+01   .9999790  .0025192 -.0059647
T 9247  1 .1980533E+07   1000104E-02 -.1256E+02  .4672E+02   .9999797 -.0013607  .0062238
T 9248  1 .1987442E+07   1000103E-02  .1129E+02 -.6557E+01   .9999914  .0028779 -.0029975
T 9249  1 .1987148E+07   1000136E-02 -.2898E+01  .2035E+00   .9999988 -.0015183 -.0000927
T 9250  1 .1985658E+07   1000221E-02 -.3429E+01  .1750E+02   .9999926 -.0025750  .0028714
T 9251  1 .1982325E+07   1000099E-02 -.1950E+00 -.1992E+01   .9999998 -.0001666 -.0006273
T 9252  1 .1984152E+07   1000001E-02 -.1221E+01 -.6308E+01   .9999976 -.0014254 -.0016731
T 9253  1 .1990985E+07   1000193E-02 -.1902E+01 -.5377E+01   .9999999 -.0001573  .0001978
T 9254  1 .1986187E+07   1000185E-02 -.6833E+01  .6318E+01   .9999971 -.0016237  .0017588
T 9255  1 .1985367E+07   1000138E-02 -.1376E+02 -.9103E+01   .9999907 -.0039394 -.0017573
T 9256  1 .1983145E+07   1000183E-02 -.3782E+01 -.1978E+01   .9999976  .0022008 -.0002249
T 9257  1 .1984137E+07   1000213E-02  .4016E+01 -.2949E+01   .9999990  .0008065 -.0012015
T 9258  1 .1987385E+07   1000031E-02  .1763E+01  .1005E+01   .9999937  .0019340  .0029697
T 9259  1 .1983459E+07   1000146E-02  .9364E+00  .6007E+00   .9999990  .0008413  .0011451
T 9260  1 .1985152E+07   1000145E-02  .1634E+01 -.7219E+01   .9999983  .0008324 -.0016260
T 9261  1 .1982846E+07   1000194E-02  .1286E+02  .1776E+02   .9999951  .0013224  .0028402
T 9262  1 .1983369E+07   1000118E-02  .1540E+02  .7016E+01   .9999886  .0044423  .0017531
T 9263  1 .1983411E+07   1000052E-02  .9705E+00  .1967E+01   .9999958  .0020076  .0020816
T 9264  1 .1981880E+07   1000007E-02 -.1612E+01  .1453E+01   .9999992 -.0012874 -.0000790
T 9265  1 .1982658E+07   1000107E-02  .8524E+00  .8244E+00   .9999957  .0028500 -.0007478
T 9266  1 .1988932E+07   1000226E-02  .1544E+01  .2350E+01   .9999992  .0005989  .0011274
T 9267  1 .1987036E+07   1000138E-02  .8657E+01 -.3108E+01   .9999890  .0046150 -.0007961
T 9268  1 .1989288E+07   1000139E-02 -.2360E+02  .2774E+00   .9999838 -.0056753 -.0003683
T 9269  1 .1985183E+07   1000189E-02  .1329E+02  .3787E+01   .9999977  .0016643  .0013222
T 9270  1 .1983252E+07   1000120E-02 -.5232E+01  .1643E+00   .9999991 -.0013584  .0001126
T 9271  1 .1985071E+07   1000217E-02 -.1098E+02  .5061E+01   .9999956 -.0018809  .0022752
T 9272  1 .1987361E+07   1000031E-02  .2686E+01 -.2006E+00   .9999992  .0012144 -.0004012
T 9273  1 .1987099E+07   1000032E-02  .9911E+01 -.1689E+01   .9999925  .0031387 -.0022623
T 9274  1 .1985880E+07   1000102E-02 -.2406E+02 -.1095E+02   .9999978 -.0008799 -.0018796
T 9275  1 .1988192E+07   1000051E-02 -.1795E+01  .1376E+01   .9999998 -.0005000  .0002888
