============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  5 um) ================================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  218  1 .1934436E+07   5000208E-02 -.2738E+02  .4478E+02   .9999973 -.0015301 -.0017287
T  219  1 .1919973E+07   5000135E-02 -.8121E+01 -.4502E+03   .9999037 -.0005344 -.0138694
T  220  1 .1925253E+07   5000137E-02 -.1749E+03  .3836E+02   .9999475 -.0077993  .0066386
T  221  1 .1918340E+07   5000174E-02 -.3420E+02  .1765E+02   .9999871 -.0014298  .0048732
T  222  1 .1923289E+07   5000006E-02  .5613E+01  .3511E+02   .9999987  .0013219  .0009586
T  223  1 .1917649E+07   5000148E-02 -.5289E+02  .1219E+03   .9999832 -.0009327  .0057273
T  224  1 .1926455E+07   5000195E-02 -.1215E+03 -.1933E+03   .9999537  .0014417 -.0095127
T  225  1 .1928701E+07   5000156E-02  .3582E+02 -.2608E+03   .9999622  .0016305 -.0085416
T  226  1 .1915242E+07   5000014E-02 -.3587E+02  .1012E+02   .9999996 -.0007474 -.0004885
T  227  1 .1923167E+07   5000004E-02 -.5393E+02  .1163E+02   .9999886 -.0042954  .0020745
T  228  1 .1918577E+07   5000104E-02  .1007E+03  .6336E+02   .9999777  .0066356 -.0007271
T  229  1 .1917777E+07   5000116E-02 -.1255E+03 -.1159E+03   .9999769 -.0055358 -.0039522
T  230  1 .1916160E+07   5000142E-02  .4566E+02 -.3041E+02   .9999969  .0007340 -.0023714
T  231  1 .1921394E+07   5000119E-02  .1541E+03  .6686E+02   .9999587  .0084723  .0033014
T  232  1 .1927088E+07   5000080E-02 -.9989E+03  .5224E+02   .9992386 -.0371064 -.0120529
T  233  1 .1933312E+07   5000170E-02  .8316E+01 -.4804E+01   .9999818  .0050568 -.0032866
T  234  1 .1916876E+07   5000225E-02  .6690E+02  .1852E+03   .9999313  .0059563  .0100960
T  235  1 .1919831E+07   5000178E-02 -.1281E+02 -.1392E+03   .9999373 -.0021287 -.0109948
T  236  1 .1926848E+07   5000037E-02  .1022E+02  .2276E+02   .9999800  .0051513  .0036788
T  237  1 .1927315E+07   5000215E-02  .9065E+02 -.4892E+02   .9999903  .0034335 -.0027721
T  238  1 .1918065E+07   5000211E-02 -.2537E+02  .4051E+02   .9999884 -.0029082  .0038288
T  239  1 .1920126E+07   5000083E-02 -.7079E+01 -.1031E+03   .9999676  .0047701  .0064814
T  240  1 .1918732E+07   5000032E-02  .1309E+02  .2820E+02   .9999652  .0059555  .0058503
T  241  1 .1928936E+07   5000071E-02 -.3253E+01 -.1193E+03   .9999533 -.0034480 -.0090302
T  242  1 .1923249E+07   5000187E-02  .2802E+02  .9552E+01   .9999990  .0013993  .0001941
T  243  1 .1932545E+07   5000164E-02  .4614E+02 -.2202E+02   .9999808  .0051528 -.0034504
T  244  1 .1924735E+07   5000059E-02  .3233E+02 -.1867E+02   .9999987  .0016114 -.0001549
T  245  1 .1926904E+07   5000119E-02 -.5470E+02 -.1980E+03   .9999794  .0059611 -.0023811
T  246  1 .1920561E+07   5000065E-02 -.1789E+03  .7719E+01   .9999800 -.0063124  .0003496
T  247  1 .1922871E+07   5000066E-02 -.2466E+02  .1844E+03   .9999319  .0011369  .0116180
T  248  1 .1913583E+07   5000059E-02 -.5572E+02  .5502E+02   .9999890  .0040277  .0023872
T  249  1 .1925417E+07   5000165E-02 -.3499E+01 -.1195E+03   .9999835  .0057303  .0004177
T  250  1 .1919209E+07   5000210E-02 -.4345E+01 -.2079E+02   .9999899 -.0019344 -.0040553
T  251  1 .1919222E+07   5000222E-02  .1984E+02  .1296E+02   .9999965  .0020864  .0016457
T  252  1 .1927429E+07   5000203E-02  .1204E+01 -.2832E+02   .9999892 -.0042161 -.0019398
T  253  1 .1930258E+07   5000171E-02  .6205E+02  .7095E+02   .9999947  .0005819  .0031913
T  254  1 .1925423E+07   5000093E-02  .6446E+02 -.1522E+02   .9999681  .0078246  .0015991
T  255  1 .1926039E+07   5000053E-02 -.5523E+01 -.3388E+02   .9999948 -.0012718 -.0029643
T  256  1 .1925953E+07   5000179E-02  .9752E+02  .1637E+02   .9990763 -.0422860  .0076409
T  257  1 .1914281E+07   5000191E-02  .7193E+02  .1164E+03   .9999797  .0039584  .0050017
T  258  1 .1925975E+07   5000108E-02  .1874E+02 -.4738E+01   .9999926  .0038312 -.0003559
T  259  1 .1917733E+07   5000205E-02 -.2552E+02  .1372E+03   .9999943  .0009078  .0032511
T  260  1 .1931708E+07   5000086E-02  .4927E+02 -.2095E+02   .9999756  .0063982 -.0028062
T  261  1 .1924307E+07   5000223E-02  .2566E+01  .7768E+01   .9999960  .0010822  .0026224
T  262  1 .1923968E+07   5000113E-02  .7509E+02  .5281E+03   .9998931  .0009258  .0145940
T  263  1 .1917074E+07   5000001E-02  .2237E+02  .8577E+02   .9999884  .0005878  .0047805
T  264  1 .1933848E+07   5000188E-02  .2396E+01  .1256E+02   .9999962 -.0008477  .0026403
T  265  1 .1930289E+07   5000150E-02  .1283E+03  .9970E+02   .9999716  .0063713  .0040252
T  266  1 .1915164E+07   5000152E-02  .1571E+02 -.7588E+01   .9999858  .0033566  .0041278
T  267  1 .1929637E+07   5000017E-02  .1379E+03 -.1955E+03   .9999592  .0061223 -.0066376
T  268  1 .1918449E+07   5000099E-02  .1281E+03 -.8350E+02   .9999997  .0006258 -.0003651
T  269  1 .1928140E+07   5000205E-02  .1863E+02  .2574E+02   .9999865 -.0051904  .0002506
T  270  1 .1914765E+07   5000156E-02  .1385E+02 -.1529E+03   .9999546 -.0075570  .0058054
T  271  1 .1922677E+07   5000054E-02  .1571E+03 -.2613E+01   .9998853  .0147570  .0033998
T  272  1 .1935658E+07   5000054E-02  .8863E+02  .9917E+02   .9999947  .0010654  .0030861
T  273  1 .1919377E+07   5000077E-02  .1978E+02 -.1454E+02   .9999993  .0000230 -.0012025
T  274  1 .1926329E+07   5000218E-02  .2973E+01 -.1429E+02   .9999871 -.0033506 -.0038265
T  275  1 .1922831E+07   5000039E-02  .1032E+02 -.9803E+01   .9999860  .0043569 -.0029871
T  276  1 .1922245E+07   5000043E-02 -.3363E+02 -.8704E+02   .9999863 -.0018381 -.0048938
T  277  1 .1929584E+07   5000178E-02  .6261E+01 -.2160E+02   .9999994 -.0009977 -.0003294
T  278  1 .1926889E+07   5000176E-02 -.8457E+02 -.1460E+03   .9999603 -.0044838 -.0077066
T  279  1 .1933043E+07   5000204E-02  .1439E+02  .2837E+02   .9999977 -.0020720 -.0005494
T  280  1 .1909604E+07   5000038E-02  .8560E+02  .4352E+02   .9999736  .0071112  .0014739
T  281  1 .1918853E+07   5000094E-02 -.5460E+02  .2198E+03   .9999748  .0039518  .0058918
T  282  1 .1918528E+07   5000193E-02 -.5357E+02 -.8434E+02   .9999942 -.0023700 -.0024405
T  283  1 .1934227E+07   5000051E-02 -.2045E+03 -.2040E+02   .9999538 -.0095197 -.0013245
T  284  1 .1923181E+07   5000098E-02 -.1082E+01 -.1336E+02   .9999810  .0054686  .0028443
T  285  1 .1929723E+07   5000198E-02  .1067E+03  .8849E+02   .9999416  .0054095  .0093583
T  286  1 .1923250E+07   5000201E-02  .1404E+03  .3332E+03   .9999203  .0064397  .0108550
T  287  1 .1920603E+07   5000220E-02 -.7188E+02 -.5015E+02   .9999838 -.0051605  .0023999
T  288  1 .1930909E+07   5000193E-02  .1880E+02 -.1087E+03   .9999895  .0004648 -.0045563
T  289  1 .1927626E+07   5000195E-02  .1604E+03  .4561E+02   .9999754  .0064618  .0027190
T  290  1 .1919503E+07   5000185E-02 -.1070E+03 -.2354E+03   .9998190 -.0107638 -.0156901
T  291  1 .1932399E+07   5000069E-02  .7898E+01  .7300E+02   .9999862 -.0045184  .0026664
T  292  1 .1924494E+07   5000135E-02 -.3501E+02 -.5799E+02   .9999880 -.0029702 -.0039032
T  293  1 .1916349E+07   5000053E-02 -.1917E+03 -.6626E+02   .9999170 -.0124538 -.0033063
T  294  1 .1925000E+07   5000189E-02 -.9990E+02  .2472E+03   .9997770 -.0127826  .0168067
T  295  1 .1914654E+07   5000227E-02  .4626E+02  .5668E+02   .9999900  .0021039  .0039553
T  296  1 .1923617E+07   5000004E-02  .9803E+02 -.7220E+02   .9999610  .0040522 -.0078469
T  297  1 .1916386E+07   5000126E-02  .8166E+01 -.1163E+02   .9999995 -.0006441 -.0007544
T  298  1 .1928416E+07   5000218E-02  .8083E+02 -.3650E+02   .9999932  .0027529 -.0024467
T  299  1 .1923545E+07   5000223E-02  .9353E+02 -.1841E+00   .9999539  .0090109 -.0033290
T  300  1 .1914752E+07   5000063E-02 -.1339E+03 -.3434E+03   .9999448 -.0059063 -.0086866
T  301  1 .1923502E+07   5000222E-02  .5418E+02  .3844E+03   .9998844 -.0036081  .0147711
T  302  1 .1906745E+07   5000083E-02  .5565E+02  .1495E+03   .9999362  .0101215  .0050133
T  303  1 .1937815E+07   5000105E-02 -.1826E+03 -.7054E+01   .9999361 -.0079899  .0080011
T  304  1 .1911190E+07   5000213E-02  .3835E+02 -.9259E+02   .9999658 -.0010720 -.0082010
T  305  1 .1925300E+07   5000208E-02  .9057E+02  .1097E+03   .9999896  .0006209  .0045240
T  306  1 .1912685E+07   5000135E-02 -.4655E+02 -.1328E+02   .9998354 -.0097494 -.0152985
T  307  1 .1916700E+07   5000209E-02 -.2892E+03 -.3621E+03   .9998304 -.0081369 -.0165203
T  308  1 .1925002E+07   5000113E-02  .1726E+01  .1875E+03   .9999865 -.0008284  .0051284
T  309  1 .1921250E+07   5000085E-02  .9058E+01  .4099E+02   .9999845 -.0002135  .0055725
T  310  1 .1927992E+07   5000006E-02 -.5495E+03 -.5740E+02   .9998546 -.0170425 -.0005485
T  311  1 .1915613E+07   5000127E-02 -.3648E+01  .2664E+02   .9999815 -.0060604 -.0004728
T  312  1 .1935749E+07   5000222E-02 -.5821E+01 -.2812E+02   .9999980 -.0003219 -.0019859
T  313  1 .1936420E+07   5000169E-02  .1924E+01  .1357E+02   .9999991  .0010060 -.0009076
T  314  1 .1917689E+07   5000180E-02 -.1199E+02 -.9306E+02   .9999836  .0032353 -.0047328
T  315  1 .1917914E+07   5000069E-02 -.2909E+02 -.1925E+03   .9999571 -.0031590 -.0087045
T  316  1 .1921472E+07   5000039E-02  .2530E+02 -.5665E+02   .9999984 -.0006400 -.0016787
T  317  1 .1914449E+07   5000217E-02  .1246E+02  .9633E+02   .9999741  .0014772  .0070480
T  318  1 .1911119E+07   5000080E-02 -.1073E+01 -.2091E+02   .9999969  .0022288 -.0010987
T  319  1 .1928895E+07   5000130E-02  .4271E+02  .2286E+02   .9999943  .0018818  .0028075
T  320  1 .1928491E+07   5000113E-02  .3015E+02 -.2508E+02   .9999960  .0024567 -.0013667
T  321  1 .1924285E+07   5000154E-02  .1160E+03  .3779E+02   .9999780  .0060497  .0027181
T  322  1 .1922316E+07   5000109E-02 -.3359E+02 -.3610E+01   .9999913  .0003975  .0041629
T  323  1 .1923729E+07   5000159E-02 -.1599E+03  .7667E+02   .9999771 -.0062871  .0024885
T  324  1 .1923398E+07   5000196E-02 -.1538E+02  .3876E+02   .9999852 -.0037798  .0039174
T  325  1 .1922629E+07   5000107E-02  .1596E+03 -.4061E+02   .9999600  .0076400 -.0046535
T  326  1 .1934881E+07   5000171E-02 -.2716E+01 -.1544E+03   .9999318  .0040414 -.0109606
T  327  1 .1906645E+07   5000028E-02 -.2770E+02 -.6297E+03   .9993028 -.0013636 -.0373106
T  328  1 .1920642E+07   5000173E-02  .3190E+02  .2930E+02   .9999990 -.0000961  .0013824
T  329  1 .1926555E+07   5000194E-02 -.1425E+03  .6840E+02   .9999954  .0005491  .0029895
T  330  1 .1924229E+07   5000153E-02 -.7373E+01 -.6818E+02   .9999761 -.0002629 -.0069083
T  331  1 .1914466E+07   5000063E-02  .9645E+02  .5860E+02   .9999960  .0020870  .0019344
T  332  1 .1937452E+07   5000209E-02 -.4441E+03  .2005E+03   .9998731 -.0146566  .0062372
T  333  1 .1922663E+07   5000090E-02 -.1518E+02 -.2472E+02   .9999982 -.0013695  .0012895
T  334  1 .1923823E+07   5000201E-02 -.2886E+02 -.1464E+03   .9999900 -.0008387 -.0043845
T  335  1 .1918561E+07   5000025E-02 -.9523E+02  .1210E+03   .9999200  .0084292  .0094300
T  336  1 .1918094E+07   5000187E-02 -.1015E+02 -.7010E+02   .9999947 -.0010025 -.0031049
T  337  1 .1930709E+07   5000023E-02 -.6807E+02  .8736E+02   .9999927 -.0025106  .0028676
T  338  1 .1928663E+07   5000147E-02  .1800E+03 -.3490E+02   .9999766  .0054877 -.0040959
T  339  1 .1908920E+07   5000225E-02 -.2434E+02  .5981E+01   .9999890 -.0041325 -.0022190
T  340  1 .1914816E+07   5000096E-02  .1247E+03  .9681E+02   .9999758  .0035325  .0059922
T  341  1 .1918222E+07   5000208E-02  .2083E+02  .1477E+02   .9999935 -.0021134 -.0029247
T  342  1 .1918647E+07   5000063E-02  .3488E+03 -.3146E+02   .9999291  .0116702 -.0023503
T  343  1 .1915979E+07   5000166E-02  .2303E+02 -.9714E+02   .9999931  .0035444 -.0011173
T  344  1 .1916129E+07   5000197E-02 -.2778E+02  .2580E+01   .9999977 -.0019056 -.0009858
T  345  1 .1927988E+07   5000155E-02  .9203E+00 -.1215E+03   .9999941 -.0030330 -.0016429
T  346  1 .1926230E+07   5000145E-02  .6234E+02  .6517E+02   .9999481  .0086512  .0053799
T  347  1 .1914781E+07   5000138E-02 -.4672E+02  .1115E+04   .9993034 -.0060725  .0368218
T  348  1 .1926349E+07   5000187E-02  .4902E+02 -.1502E+03   .9999418  .0020198 -.0106026
T  349  1 .1942469E+07   5000225E-02  .1422E+03  .8164E+02   .9999814  .0060121 -.0010054
T  350  1 .1927265E+07   5000027E-02 -.5179E+01 -.1544E+03   .9999989 -.0009339 -.0011227
T  351  1 .1931612E+07   5000178E-02  .5674E+02  .9423E+02   .9999837  .0014787  .0055212
T  352  1 .1931043E+07   5000193E-02  .2301E+02 -.1753E+02   .9999539  .0091706  .0028628
T  353  1 .1937006E+07   5000192E-02 -.5638E+02  .2087E+03   .9999418 -.0017341  .0106463
T  354  1 .1937498E+07   5000012E-02 -.4606E+02  .4619E+02   .9999742 -.0006946  .0071448
T  355  1 .1926536E+07   5000121E-02 -.1199E+03 -.7483E+02   .9999617 -.0073449 -.0047519
T  356  1 .1913243E+07   5000213E-02  .1013E+02 -.4328E+02   .9999680 -.0009311 -.0079445
T  357  1 .1915394E+07   5000208E-02  .5213E+02  .2101E+02   .9999918  .0039301  .0009921
T  358  1 .1925641E+07   5000065E-02 -.2749E+02  .2086E+02   .9999919 -.0022343  .0033396
T  359  1 .1910177E+07   5000051E-02 -.7200E+02  .2051E+02   .9999873 -.0034649  .0036469
T  360  1 .1921251E+07   5000113E-02  .2256E+02  .4435E+02   .9999891  .0022880  .0040598
T  361  1 .1919200E+07   5000099E-02  .1988E+03 -.2396E+03   .9999434  .0036091 -.0100077
T  362  1 .1919262E+07   5000115E-02 -.1031E+01  .7139E+01   .9999991  .0012974  .0002691
T  363  1 .1925193E+07   5000178E-02 -.2951E+03  .3927E+03   .9989343 -.0261141  .0380567
T  364  1 .1912415E+07   5000134E-02  .6728E+01  .1056E+02   .9999928  .0036492  .0010619
T  365  1 .1916791E+07   5000076E-02 -.7194E+02 -.6228E+02   .9999900 -.0024644 -.0037324
T  366  1 .1923076E+07   5000217E-02 -.1896E+02  .7928E+01   .9999983 -.0017725  .0005699
T  367  1 .1935475E+07   5000217E-02 -.5620E+02 -.1062E+03   .9999767 -.0004786 -.0068154
T  368  1 .1912114E+07   5000212E-02  .1090E+01  .1186E+02   .9999962 -.0010164  .0025634
T  369  1 .1923859E+07   5000171E-02  .8039E+02 -.1036E+03   .9999728  .0051311 -.0052960
T  370  1 .1920141E+07   5000004E-02  .5654E+02  .2845E+01   .9999735  .0029990  .0066403
T  371  1 .1921405E+07   5000204E-02 -.1033E+03  .4759E+01   .9999218 -.0124389  .0012883
T  372  1 .1915108E+07   5000192E-02 -.7514E+02 -.1152E+03   .9999712 -.0030247 -.0069653
T  373  1 .1919587E+07   5000191E-02  .6309E+02  .8843E+02   .9999985  .0016777  .0003447
T  374  1 .1911385E+07   5000114E-02 -.8888E+01  .7935E+02   .9999920  .0034861  .0019521
T  375  1 .1927509E+07   5000060E-02 -.1393E+02 -.1109E+02   .9999653  .0082448  .0012173
T  376  1 .1927038E+07   5000024E-02 -.4388E+02 -.5889E+02   .9999492 -.0046652 -.0089395
T  377  1 .1927310E+07   5000146E-02  .4435E+03 -.7572E+02   .9998298  .0178431 -.0046845
T  378  1 .1923527E+07   5000156E-02 -.3148E+02 -.5120E+02   .9999555 -.0046369 -.0082171
T  379  1 .1912316E+07   5000119E-02 -.5494E+01 -.2905E+02   .9999895  .0024949 -.0038539
T  380  1 .1922177E+07   5000007E-02  .7369E+02  .3017E+02   .9999537  .0016043  .0094832
T  381  1 .1918139E+07   5000080E-02  .1060E+03 -.3767E+01   .9999803  .0025534 -.0057368
T  382  1 .1924573E+07   5000086E-02  .2551E+02  .3366E+02   .9999899  .0027040  .0035872
T  383  1 .1934737E+07   5000210E-02  .1856E+02  .1250E+02   .9999949  .0015715  .0027828
T  384  1 .1923078E+07   5000005E-02  .3485E+03 -.7869E+02   .9999538  .0096172  .0000389
T  385  1 .1925540E+07   5000164E-02  .5017E+02  .2448E+02   .9999976  .0012711  .0017639
T  386  1 .1923865E+07   5000151E-02  .8095E+02 -.6590E+02   .9999854  .0036713 -.0039747
T  387  1 .1917998E+07   5000151E-02  .1870E+02 -.1610E+02   .9999978  .0020908 -.0000314
T  388  1 .1923991E+07   5000111E-02 -.3574E+01  .3896E+02   .9999919  .0008077  .0039499
T  389  1 .1921444E+07   5000224E-02  .1866E+03  .2785E+03   .9999023  .0041625  .0133422
T  390  1 .1926418E+07   5000127E-02 -.5929E+03  .1223E+04   .9934395 -.0517009  .1020052
T  391  1 .1928781E+07   5000217E-02 -.3984E+02  .8832E+01   .9999970 -.0017998 -.0016342
T  392  1 .1932647E+07   5000153E-02 -.4883E+02  .1462E+02   .9999705 -.0063207  .0043697
T  393  1 .1934080E+07   5000125E-02  .1827E+03  .1552E+03   .9999689  .0054285  .0057181
T  394  1 .1911272E+07   5000052E-02  .5264E+02 -.1399E+01   .9999929  .0036883 -.0007544
T  395  1 .1910690E+07   5000137E-02  .2181E+02  .6080E+02   .9999910  .0042467  .0002017
T  396  1 .1925501E+07   5000063E-02  .3694E+01 -.2975E+02   .9999945  .0005670 -.0032788
T  397  1 .1922883E+07   5000067E-02  .2885E+02 -.3081E+02   .9999433  .0098008 -.0041539
T  398  1 .1922058E+07   5000187E-02  .9296E+01 -.2292E+02   .9999606 -.0008566 -.0088382
T  399  1 .1912302E+07   5000012E-02 -.1874E+02  .1189E+02   .9999884 -.0048011  .0004238
T  400  1 .1927009E+07   5000222E-02 -.2560E+02 -.2421E+02   .9999683 -.0052944 -.0059494
T  401  1 .1928291E+07   5000101E-02 -.2004E+03  .2448E+02   .9999693 -.0062969 -.0046648
T  402  1 .1927600E+07   5000044E-02 -.1107E+03 -.2319E+03   .9999225 -.0083864 -.0092066
T  403  1 .1931721E+07   5000046E-02 -.1588E+02 -.6858E+02   .9999576 -.0067937 -.0062145
T  404  1 .1930779E+07   5000102E-02 -.1646E+02  .1368E+02   .9999966  .0002408  .0026102
T  405  1 .1910532E+07   5000091E-02  .3187E+03  .1487E+03   .9999950 -.0008104 -.0030478
T  406  1 .1931080E+07   5000226E-02 -.2918E+02  .1919E+02   .9999746 -.0068255  .0020480
T  407  1 .1914138E+07   5000030E-02  .2014E+03  .5990E+02   .9999675  .0077223  .0023188
T  408  1 .1907665E+07   5000150E-02  .8653E+02  .7635E+02   .9999899  .0035662  .0027436
T  409  1 .1926501E+07   5000161E-02 -.1733E+02  .9322E+02   .9998790  .0011004  .0155191
T  410  1 .1928478E+07   5000012E-02 -.2466E+02 -.3773E+01   .9999955 -.0012232 -.0027267
T  411  1 .1922017E+07   5000108E-02  .4749E+02 -.6243E+02   .9999725  .0054529 -.0050227
T  412  1 .1918125E+07   5000010E-02  .1582E+03 -.7385E+02   .9999700  .0047862 -.0060854
T  413  1 .1930373E+07   5000167E-02  .2674E+03 -.1860E+03   .9999113  .0110955 -.0073740
T  414  1 .1931367E+07   5000072E-02  .3629E+02 -.2088E+03   .9999172  .0024225 -.0126374
T  415  1 .1934378E+07   5000015E-02 -.2119E+03  .3041E+02   .9999557 -.0094070  .0001917
T  416  1 .1914648E+07   5000033E-02 -.1642E+02 -.1360E+03   .9999954 -.0004841 -.0029885
T  417  1 .1935600E+07   5000183E-02 -.7389E+02 -.5963E+02   .9999917 -.0020163 -.0035477
T  418  1 .1933601E+07   5000015E-02  .2661E+03  .1165E+03   .9999367  .0108208  .0030825
T  419  1 .1934531E+07   5000146E-02 -.2385E+02  .4048E+02   .9999892 -.0028344  .0036765
T  420  1 .1921860E+07   5000028E-02 -.8992E+02 -.3237E+02   .9999011 -.0124716 -.0064980
T  421  1 .1921916E+07   5000184E-02  .8380E+02  .8171E+02   .9999866  .0049123  .0016270
T  422  1 .1919256E+07   5000088E-02  .4453E+03  .2717E+02   .9998726  .0159517 -.0005729
T  423  1 .1916893E+07   5000155E-02  .1780E+02  .4778E+02   .9999845 -.0036447  .0042190
T  424  1 .1923430E+07   5000141E-02  .8964E+01 -.1408E+03   .9999627 -.0000181 -.0086326
T  425  1 .1931815E+07   5000172E-02  .8637E+02  .6805E+02   .9999764  .0060449  .0032635
T  426  1 .1926323E+07   5000079E-02 -.5902E+02 -.4387E+02   .9999852 -.0050007 -.0021529
T  427  1 .1928014E+07   5000132E-02 -.5349E+02 -.5378E+01   .9999965 -.0026415  .0001903
T  428  1 .1929250E+07   5000191E-02 -.8161E+02  .9776E+02   .9999795 -.0026709  .0058144
T  429  1 .1907011E+07   5000113E-02 -.5146E+01 -.5092E+02   .9999826 -.0021269 -.0055046
T  430  1 .1930939E+07   5000044E-02 -.3118E+02 -.2030E+03   .9999332 -.0011577 -.0115031
T  431  1 .1929632E+07   5000175E-02 -.4057E+01  .3838E+02   .9998721 -.0152444  .0048277
T  432  1 .1920359E+07   5000191E-02 -.8825E+02  .1304E+03   .9999999  .0004621 -.0000925
T  433  1 .1930206E+07   5000220E-02 -.4603E+02 -.1312E+03   .9999733 -.0059190 -.0042804
T  434  1 .1930153E+07   5000170E-02  .1002E+03  .1079E+03   .9999932  .0036590  .0004806
T  435  1 .1925960E+07   5000200E-02  .6932E+01  .3287E+02   .9999679 -.0033079  .0072936
T  436  1 .1929498E+07   5000114E-02 -.3834E+02  .4335E+02   .9999905 -.0034752  .0026414
T  437  1 .1920629E+07   5000113E-02  .1015E+03 -.9099E+02   .9999988  .0001409 -.0015703
T  438  1 .1918068E+07   5000171E-02 -.6262E+02 -.5820E+02   .9999549 -.0094729 -.0007432
T  439  1 .1925442E+07   5000137E-02 -.6692E+01  .1086E+02   .9999972  .0005753  .0023134
T  440  1 .1913732E+07   5000095E-02  .3238E+01  .2886E+02   .9999881 -.0020745  .0044052
T  441  1 .1914342E+07   5000195E-02  .8975E+02  .1493E+02   .9999603  .0036212  .0081417
T  442  1 .1919834E+07   5000142E-02  .4777E+02 -.6957E+02   .9999994  .0003536 -.0010240
T  443  1 .1918185E+07   5000152E-02 -.6572E+02  .2141E+01   .9999988 -.0010303  .0011253
T  444  1 .1921704E+07   5000039E-02 -.3194E+02  .4627E+00   .9999987 -.0000619  .0016187
T  445  1 .1913692E+07   5000161E-02  .5952E+02  .2426E+02   .9999952 -.0005577  .0030512
T  446  1 .1925733E+07   5000174E-02 -.1971E+02 -.6285E+02   .9999842 -.0038450 -.0040987
T  447  1 .1914897E+07   5000023E-02 -.1109E+03  .1290E+03   .9999845 -.0045597  .0032044
T  448  1 .1923874E+07   5000227E-02 -.1112E+02  .2069E+01   .9999993  .0002736 -.0011844
T  449  1 .1921140E+07   5000102E-02  .2006E+03 -.9361E+02   .9999603  .0076555 -.0045705
T  450  1 .1928230E+07   5000091E-02  .1113E+02 -.7731E+02   .9999863 -.0011866  .0050944
T  451  1 .1935754E+07   5000149E-02 -.2225E+03 -.9500E+02   .9999955 -.0011710 -.0027752
T  452  1 .1928481E+07   5000201E-02  .6381E+02 -.6648E+01   .9999108 -.0067020 -.0115497
T  453  1 .1927804E+07   5000216E-02 -.1135E+03 -.2694E+02   .9999670 -.0078662 -.0020494
T  454  1 .1931671E+07   5000142E-02  .7137E+02  .1744E+02   .9999841  .0041455 -.0038217
T  455  1 .1929072E+07   5000188E-02 -.4606E+02 -.8493E+02   .9999840 -.0056456 -.0003631
T  456  1 .1921395E+07   5000075E-02  .1404E+03 -.1595E+02   .9999901  .0044312 -.0004399
T  457  1 .1934161E+07   5000080E-02  .3235E+02 -.1203E+02   .9999853  .0053997 -.0004660
T  458  1 .1913898E+07   5000187E-02  .2210E+03 -.4388E+01   .9999827  .0056887  .0015169
T  459  1 .1920146E+07   5000087E-02 -.1214E+02 -.1619E+03   .9999735 -.0012553 -.0071666
T  460  1 .1924508E+07   5000124E-02  .4069E+01  .2160E+02   .9999918  .0002402  .0040462
T  461  1 .1916417E+07   5000013E-02 -.2941E+02  .7274E+02   .9999986 -.0009138  .0013779
T  462  1 .1921731E+07   5000152E-02 -.1894E+03  .5188E+03   .9999088  .0046097  .0126980
T  463  1 .1919084E+07   5000032E-02  .2915E+03  .7177E+02   .9999449  .0095274 -.0044154
T  464  1 .1926126E+07   5000076E-02  .2960E+02  .3764E+02   .9999746  .0057469  .0042118
T  465  1 .1931232E+07   5000196E-02  .6499E+01  .8892E+02   .9999789  .0049931  .0041572
T  466  1 .1928263E+07   5000009E-02 -.6804E+01  .3470E+02   .9999987  .0016003  .0001511
T  467  1 .1914304E+07   5000226E-02  .5707E+01 -.4124E+02   .9999971 -.0014753 -.0018960
T  468  1 .1916072E+07   5000138E-02 -.4503E+01  .1572E+02   .9999967 -.0017529  .0018916
T  469  1 .1918920E+07   5000156E-02  .1285E+03  .3939E+02   .9999901  .0043898 -.0007597
T  470  1 .1917096E+07   5000138E-02 -.1383E+03 -.2750E+02   .9999808 -.0061912  .0001538
T  471  1 .1926010E+07   5000223E-02 -.2166E+02  .1579E+02   .9999897 -.0042935 -.0014801
T  472  1 .1916756E+07   5000013E-02 -.1647E+02  .2190E+02   .9999825 -.0035496  .0047285
T  473  1 .1927937E+07   5000021E-02  .1105E+03 -.1282E+03   .9999015  .0088589 -.0108861
T  474  1 .1918127E+07   5000019E-02 -.3120E+02  .7617E+02   .9999896  .0005378  .0045287
T  475  1 .1925520E+07   5000203E-02 -.9156E+00 -.6143E+02   .9999770  .0038838 -.0055619
T  476  1 .1927105E+07   5000092E-02 -.3556E+02  .1409E+03   .9999989 -.0008656 -.0011766
T  477  1 .1915711E+07   5000204E-02  .6342E+01  .1160E+02   .9999976 -.0005892 -.0021063
T  478  1 .1922303E+07   5000181E-02  .2144E+02 -.1019E+03   .9999283  .0105291 -.0057017
