============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  40 um) ===============================
T 2037  1 .1320057E+07   4000019E-01  .8540E+04 -.8291E+04   .9984956  .0440162 -.0326984
T 2038  1 .1282916E+07   4000003E-01  .2461E+04  .1289E+03   .9999225 -.0007898 -.0124267
T 2039  1 .1337287E+07   4000014E-01 -.7166E+01 -.1488E+04   .9998481  .0168969 -.0042686
T 2040  1 .1293218E+07   4000003E-01 -.1802E+02  .6917E+01   .9996610  .0086403 -.0245600
T 2041  1 .1354600E+07   4000014E-01  .6763E+04 -.1160E+04   .9996012  .0238913  .0150516
T 2042  1 .1306061E+07   4000019E-01  .1200E+04  .1624E+04   .9998969  .0139889 -.0032269
T 2043  1 .1274600E+07   4000022E-01  .4729E+04  .9579E+03   .9996005  .0273134  .0072703
T 2044  1 .1324945E+07   4000016E-01 -.5930E+04  .3685E+04   .9996027 -.0255529  .0118938
T 2045  1 .1304630E+07   4000020E-01  .4660E+03  .4509E+03   .9999387  .0027992  .0107084
T 2046  1 .1305926E+07   4000010E-01 -.4510E+04 -.3283E+04   .9992390 -.0074996 -.0382772
T 2047  1 .1326239E+07   4000006E-01 -.2150E+04  .9921E+03   .9999483 -.0058125  .0083375
T 2048  1 .1283975E+07   4000011E-01 -.4123E+04  .9301E+04   .9967946 -.0376495  .0705904
T 2049  1 .1299598E+07   4000017E-01  .5065E+04 -.5507E+01   .9999151  .0130084 -.0007347
T 2050  1 .1327458E+07   4000021E-01 -.3426E+04  .6239E+04   .9994329 -.0192416  .0276338
T 2051  1 .1318522E+07   4000007E-01 -.4383E+03  .7160E+03   .9973069 -.0096587  .0727024
T 2052  1 .1328669E+07   4000021E-01 -.1444E+04 -.8990E+03   .9998884 -.0137604 -.0058143
T 2053  1 .1312176E+07   4000004E-01 -.4950E+03  .4038E+04   .9998791  .0106098  .0113715
T 2054  1 .1289525E+07   4000009E-01  .2655E+04  .8978E+04   .9994183 -.0024078  .0340189
T 2055  1 .1307858E+07   4000021E-01 -.4374E+04 -.2760E+04   .9994950 -.0297414 -.0111850
T 2056  1 .1333151E+07   4000012E-01  .4933E+04  .2351E+04   .9996556  .0250472  .0078277
T 2057  1 .1307543E+07   4000009E-01  .4972E+04  .7861E+02   .9990165  .0380398 -.0227820
T 2058  1 .1295618E+07   4000017E-01  .2095E+04  .1061E+04   .9999878  .0019748  .0045292
T 2059  1 .1321510E+07   4000001E-01 -.3954E+04  .1912E+04   .9996720 -.0086465  .0241063
T 2060  1 .1359806E+07   4000013E-01 -.7373E+02 -.2109E+04   .9998099 -.0193433 -.0024542
T 2061  1 .1315644E+07   4000019E-01 -.2968E+03  .1614E+04   .9999274 -.0069652 -.0098357
T 2062  1 .1284006E+07   4000012E-01 -.1065E+04  .3305E+04   .9999378  .0015739  .0110438
T 2063  1 .1312562E+07   4000008E-01  .6632E+04  .6200E+04   .9983707  .0458379  .0339829
T 2064  1 .1263327E+07   4000018E-01  .1389E+04 -.5518E+04   .9997116 -.0008716 -.0239997
T 2065  1 .1296008E+07   4000010E-01 -.2197E+04 -.6294E+03   .9997621 -.0211132 -.0054760
T 2066  1 .1336370E+07   4000019E-01 -.1088E+04  .2232E+04   .9941848  .0246129 -.1048373
T 2067  1 .1329484E+07   4000005E-01  .6552E+03  .6066E+04   .9999821  .0041923  .0042586
T 2068  1 .1312879E+07   4000013E-01  .4227E+04 -.1166E+04   .9999026  .0136946 -.0027071
T 2069  1 .1354747E+07   4000005E-01 -.9700E+04 -.1001E+05   .9981852 -.0316783 -.0512128
T 2070  1 .1291632E+07   4000004E-01 -.1959E+04  .1712E+04   .9998533 -.0146397 -.0088900
T 2071  1 .1300743E+07   4000019E-01  .1898E+04 -.3606E+04   .9997859  .0144087 -.0148476
T 2072  1 .1338474E+07   4000023E-01 -.6515E+03 -.2758E+04   .9999228  .0045378 -.0115652
T 2073  1 .1304828E+07   4000010E-01  .1509E+03  .1089E+04   .9998450  .0058670 -.0166013
T 2074  1 .1284170E+07   4000022E-01 -.2854E+04  .4756E+04   .9998937 -.0117198  .0086780
T 2075  1 .1318020E+07   4000018E-01  .9338E+03  .4615E+04   .9991760  .0125764  .0385885
T 2076  1 .1332971E+07   4000010E-01 -.1431E+04  .3102E+04   .9993007  .0144672  .0344791
T 2077  1 .1311873E+07   4000003E-01  .7098E+04 -.4582E+04   .9965394  .0813137 -.0172440
T 2078  1 .1308890E+07   4000000E-01  .2782E+04 -.1077E+04   .9993944  .0323429 -.0128342
T 2079  1 .1307736E+07   4000020E-01 -.8246E+03  .6321E+03   .9999661  .0060845  .0055407
T 2080  1 .1323950E+07   4000022E-01 -.4084E+03  .4748E+03   .9997931 -.0196144  .0053904
T 2081  1 .1344183E+07   4000002E-01  .3377E+03  .7150E+04   .9995367  .0075878  .0294769
T 2082  1 .1321457E+07   4000020E-01  .3369E+04 -.1663E+04   .9993882  .0136131  .0322164
T 2083  1 .1302391E+07   4000002E-01  .5907E+03 -.7846E+04   .9953914  .0245294 -.0927053
T 2084  1 .1303518E+07   4000006E-01  .1972E+04 -.5316E+03   .9997965  .0030345 -.0199414
T 2085  1 .1329756E+07   4000011E-01 -.1937E+04 -.1851E+04   .9998726 -.0009799 -.0159330
T 2086  1 .1303934E+07   4000016E-01  .5771E+04 -.5109E+04   .9994892  .0151422 -.0281440
T 2087  1 .1318602E+07   4000008E-01 -.5565E+04  .1814E+04   .9988207 -.0483393 -.0045338
T 2088  1 .1337760E+07   4000001E-01  .5929E+04  .5003E+04   .9998689  .0149766  .0061626
T 2089  1 .1294614E+07   4000021E-01  .1803E+04  .1718E+04   .9999927  .0008545  .0037357
T 2090  1 .1312644E+07   4000003E-01  .1644E+04  .3392E+04   .9991452  .0121791  .0395027
T 2091  1 .1323951E+07   4000014E-01 -.2471E+04 -.4177E+04   .9993407 -.0098492 -.0349465
T 2092  1 .1344305E+07   4000020E-01  .1111E+04 -.3182E+04   .9998812  .0085830 -.0128005
T 2093  1 .1299810E+07   4000007E-01  .1262E+02  .4674E+04   .9994779 -.0315086  .0071485
T 2094  1 .1306075E+07   4000021E-01  .4696E+04 -.3080E+04   .9996230  .0089470 -.0259575
T 2095  1 .1280863E+07   4000021E-01 -.2367E+04  .1502E+04   .9999820 -.0048305  .0035649
T 2096  1 .1331232E+07   4000015E-01  .4915E+04  .1929E+04   .9994526  .0283781 -.0170029
T 2097  1 .1316130E+07   4000017E-01 -.1602E+04 -.4213E+03   .9998280 -.0120320  .0141165
T 2098  1 .1298001E+07   4000002E-01 -.8943E+03 -.2637E+04   .9998601 -.0089053 -.0141575
T 2099  1 .1328981E+07   4000020E-01 -.1426E+04 -.3413E+04   .9995935 -.0056520 -.0279452
T 2100  1 .1314170E+07   4000022E-01  .6543E+03 -.1868E+04   .9999760  .0054032 -.0043410
T 2101  1 .1282176E+07   4000017E-01  .3221E+03  .3473E+04   .9997750  .0096386  .0188966
T 2102  1 .1244254E+07   4000015E-01  .3322E+01  .7054E+02   .9999171 -.0063383  .0112067
T 2103  1 .1281803E+07   4000017E-01  .7631E+04 -.8454E+03   .9987273  .0483203 -.0144576
T 2104  1 .1283466E+07   4000007E-01 -.3205E+04 -.2690E+04   .9995235 -.0294869 -.0091252
T 2105  1 .1324492E+07   4000020E-01  .1001E+04  .1990E+04   .9997843 -.0110378  .0175908
T 2106  1 .1356945E+07   4000000E-01 -.9921E+04  .5997E+04   .9995850 -.0201699  .0205653
T 2107  1 .1351361E+07   4000020E-01 -.1593E+04  .9443E+04   .9994279 -.0234569  .0243639
T 2108  1 .1295474E+07   4000019E-01 -.2207E+04 -.1303E+04   .9998807 -.0106181 -.0112201
T 2109  1 .1336718E+07   4000004E-01  .2479E+04 -.1017E+04   .9997952  .0056721  .0194254
T 2110  1 .1324852E+07   4000018E-01  .2103E+03  .1967E+03   .9999913 -.0014995  .0038800
T 2111  1 .1322597E+07   4000015E-01  .2757E+04 -.1341E+04   .9999639  .0014110 -.0083740
T 2112  1 .1274117E+07   4000019E-01  .4235E+04 -.1552E+04   .9998545  .0142668 -.0093471
T 2113  1 .1323718E+07   4000020E-01  .4470E+04 -.1267E+04   .9999441  .0083252 -.0065198
T 2114  1 .1289067E+07   4000012E-01 -.4968E+03 -.5011E+04   .9989839 -.0089990 -.0441606
T 2115  1 .1327781E+07   4000015E-01  .2533E+05  .2625E+05   .9805127  .1371390  .1406689
T 2116  1 .1317483E+07   4000003E-01  .2816E+03  .3707E+04   .9949872  .0658552  .0752572
T 2117  1 .1298407E+07   4000001E-01 -.2795E+04 -.1031E+04   .9998517 -.0153067  .0078975
T 2118  1 .1267805E+07   4000013E-01  .2227E+04  .4032E+04   .9997185  .0192024  .0139347
T 2119  1 .1273082E+07   4000000E-01 -.1239E+04  .2299E+04   .9999773  .0013643  .0065921
T 2120  1 .1328936E+07   4000021E-01 -.9745E+03  .4668E+04   .9998873  .0092779  .0118015
T 2121  1 .1311327E+07   4000016E-01 -.4104E+04 -.8323E+03   .9998743 -.0156156  .0027376
T 2122  1 .1311997E+07   4000002E-01 -.3977E+04  .1390E+04   .9997565 -.0119176  .0185706
T 2123  1 .1296540E+07   4000018E-01  .5732E+04  .4716E+04   .9990723  .0273506  .0332651
T 2124  1 .1314754E+07   4000001E-01  .2720E+04 -.4691E+03   .9985035  .0534354  .0116354
T 2125  1 .1326185E+07   4000001E-01  .3280E+04 -.7851E+03   .9999041 -.0137877 -.0012750
T 2126  1 .1291334E+07   4000012E-01 -.3527E+04 -.2668E+04   .9998655 -.0036579 -.0159901
T 2127  1 .1268272E+07   4000005E-01 -.2326E+04 -.4075E+04   .9984410 -.0520309 -.0202077
T 2128  1 .1325511E+07   4000013E-01  .7619E+04  .5599E+03   .9997136  .0218729  .0097111
T 2129  1 .1295651E+07   4000016E-01 -.1303E+05  .1577E+04   .9985820 -.0521936 -.0104783
T 2130  1 .1282223E+07   4000007E-01 -.3396E+04  .1426E+03   .9997692 -.0155286 -.0148493
T 2131  1 .1312860E+07   4000014E-01  .3347E+04 -.2001E+04   .9998470  .0173948 -.0018294
T 2132  1 .1332479E+07   4000011E-01  .5537E+03 -.1336E+04   .9997811 -.0186483 -.0094813
T 2133  1 .1302863E+07   4000013E-01 -.3799E+04 -.7896E+03   .9987855  .0079216 -.0486283
T 2134  1 .1320028E+07   4000010E-01 -.1571E+04  .1820E+04   .9977382 -.0565048 -.0364111
T 2135  1 .1335678E+07   4000017E-01 -.2814E+04  .2113E+04   .9998352 -.0141264  .0114067
T 2136  1 .1343859E+07   4000012E-01 -.3172E+04  .4686E+03   .9999240 -.0120971 -.0023889
T 2137  1 .1289936E+07   4000005E-01 -.1769E+03 -.5445E+04   .9997553  .0051866 -.0215029
T 2138  1 .1274431E+07   4000021E-01 -.6054E+04 -.1974E+04   .9994370 -.0321735  .0095120
T 2139  1 .1337080E+07   4000018E-01  .2384E+04  .7366E+03   .9999469  .0101610 -.0017338
T 2140  1 .1270040E+07   4000021E-01  .1494E+04  .2771E+03   .9999614 -.0050348 -.0071975
T 2141  1 .1308861E+07   4000004E-01 -.4986E+03 -.9397E+03   .9999655 -.0082926  .0005013
T 2142  1 .1266485E+07   4000019E-01  .1840E+04  .1108E+04   .9999340  .0039861  .0107794
T 2143  1 .1301809E+07   4000005E-01  .2684E+04 -.3671E+04   .9996582  .0181324 -.0188341
T 2144  1 .1315846E+07   4000012E-01  .4985E+04 -.2515E+04   .9995439  .0211142 -.0215899
T 2145  1 .1308939E+07   4000022E-01  .2591E+04 -.6761E+03   .9999318  .0045472 -.0107576
T 2146  1 .1239558E+07   4000021E-01 -.2191E+04  .1141E+04   .9998812 -.0113496  .0104298
T 2147  1 .1296674E+07   4000015E-01 -.3048E+04 -.5574E+04   .9998808 -.0031982 -.0151071
T 2148  1 .1289584E+07   4000020E-01  .7848E+04 -.6698E+03   .9989099  .0461818 -.0067979
T 2149  1 .1280013E+07   4000013E-01  .1867E+04  .5909E+04   .9998912  .0146432  .0017850
T 2150  1 .1309600E+07   4000022E-01 -.5507E+04 -.4528E+04   .9992364 -.0349007 -.0175661
T 2151  1 .1294950E+07   4000016E-01  .5741E+04 -.3072E+04   .9998650  .0022517 -.0162752
T 2152  1 .1311337E+07   4000005E-01  .5734E+03  .4953E+04   .9998512 -.0088098  .0148319
T 2153  1 .1280175E+07   4000013E-01 -.3454E+04  .3621E+04   .9997303  .0005334  .0232181
T 2154  1 .1330186E+07   4000021E-01  .6590E+04  .5749E+04   .9993853  .0128431  .0326190
T 2155  1 .1336910E+07   4000022E-01 -.6231E+04 -.2513E+04   .9995538 -.0170506 -.0245247
T 2156  1 .1315927E+07   4000022E-01  .4437E+04  .9709E+04   .9991959  .0107546  .0386256
T 2157  1 .1345888E+07   4000021E-01 -.1871E+04  .8813E+03   .9994257 -.0125118  .0314918
T 2158  1 .1345231E+07   4000014E-01 -.2033E+04 -.2440E+04   .9997114 -.0225239  .0083499
T 2159  1 .1293779E+07   4000018E-01 -.3902E+04 -.5795E+04   .9994567 -.0261193 -.0201024
T 2160  1 .1320433E+07   4000018E-01  .3641E+04  .1890E+04   .9994298  .0289574  .0173660
T 2161  1 .1331148E+07   4000010E-01  .2787E+03  .1194E+04   .9995420  .0233334  .0192682
T 2162  1 .1257529E+07   4000014E-01  .7803E+03 -.2047E+04   .9999570 -.0092017  .0011539
T 2163  1 .1310681E+07   4000004E-01 -.1781E+04 -.4137E+04   .9999362 -.0107192 -.0035516
T 2164  1 .1348224E+07   4000003E-01  .2241E+03 -.2097E+04   .9999179  .0015583 -.0127163
T 2165  1 .1331609E+07   4000003E-01 -.2291E+03  .4100E+04   .9993277 -.0274733  .0242760
T 2166  1 .1305746E+07   4000004E-01 -.4662E+04  .7009E+04   .9991083 -.0165217  .0388551
T 2167  1 .1338262E+07   4000021E-01  .1134E+04  .2248E+04   .9998802  .0018550  .0153692
T 2168  1 .1337522E+07   4000013E-01 -.2329E+04  .3684E+04   .9997639 -.0150397  .0156849
T 2169  1 .1324999E+07   4000001E-01 -.3485E+04  .3422E+03   .9998421 -.0164848  .0066396
T 2170  1 .1333481E+07   4000010E-01  .2401E+04 -.1232E+04   .9998473  .0117957  .0128961
T 2171  1 .1313371E+07   4000003E-01  .5811E+03  .2942E+04   .9996090 -.0238477  .0146010
T 2172  1 .1312753E+07   4000012E-01  .9695E+04  .3476E+04   .9995895  .0250867  .0138362
T 2173  1 .1294930E+07   4000013E-01  .1906E+04 -.4770E+04   .9999234  .0105038 -.0065412
T 2174  1 .1327592E+07   4000004E-01 -.4951E+04 -.8012E+04   .9999589 -.0079021 -.0044556
T 2175  1 .1323929E+07   4000009E-01  .9673E+03  .2055E+04   .9999956 -.0006932 -.0028957
T 2176  1 .1294893E+07   4000018E-01 -.1461E+04 -.4207E+04   .9998158 -.0041988 -.0187286
T 2177  1 .1313027E+07   4000009E-01  .4736E+04  .6018E+03   .9993627  .0353395  .0050388
T 2178  1 .1305811E+07   4000017E-01  .7996E+04  .6940E+04   .9993440  .0301074  .0201285
T 2179  1 .1304094E+07   4000016E-01  .2940E+04  .2856E+03   .9998084  .0090504 -.0173553
T 2180  1 .1315061E+07   4000020E-01 -.8170E+03  .2601E+04   .9994322 -.0276686  .0192257
T 2181  1 .1369448E+07   4000016E-01  .4558E+04  .4033E+04   .9995528  .0206712  .0216082
T 2182  1 .1260302E+07   4000005E-01  .1021E+05 -.8630E+04   .9986882  .0268977 -.0435696
T 2183  1 .1300953E+07   4000000E-01  .6185E+04  .1559E+04   .9997638  .0213254 -.0041838
T 2184  1 .1324950E+07   4000002E-01 -.2998E+04 -.1962E+04   .9998972 -.0123229  .0073356
T 2185  1 .1278686E+07   4000012E-01  .3999E+04  .1862E+04   .9999019  .0105686  .0091927
T 2186  1 .1273446E+07   4000012E-01  .2421E+04 -.3495E+04   .9999340  .0051178 -.0102873
T 2187  1 .1328697E+07   4000021E-01 -.4589E+03  .3646E+04   .9997768  .0016992  .0210604
T 2188  1 .1307153E+07   4000010E-01 -.5538E+04 -.3800E+04   .9984074 -.0067173 -.0560131
T 2189  1 .1290106E+07   4000014E-01  .1861E+04 -.2196E+04   .9992988  .0222386 -.0301229
T 2190  1 .1337356E+07   4000020E-01 -.5649E+04  .1550E+04   .9998948 -.0140628  .0035639
T 2191  1 .1348612E+07   4000002E-01  .2795E+04  .8959E+03   .9997638  .0217148 -.0009325
T 2192  1 .1319160E+07   4000003E-01  .1729E+04  .3162E+04   .9997985  .0130582  .0152490
T 2193  1 .1335214E+07   4000008E-01 -.6018E+04  .1451E+05   .9982465 -.0406891  .0429911
T 2194  1 .1283093E+07   4000011E-01 -.5483E+04  .5467E+04   .9994822 -.0273624  .0169274
T 2195  1 .1307031E+07   4000000E-01  .1596E+04 -.9254E+03   .9998660  .0161174 -.0028752
T 2196  1 .1301881E+07   4000020E-01  .5342E+03  .2479E+04   .9999718 -.0004441  .0074977
T 2197  1 .1287166E+07   4000006E-01  .2523E+04  .1793E+03   .9998975  .0138097 -.0037852
T 2198  1 .1319310E+07   4000014E-01  .4648E+04 -.1833E+04   .9998465  .0106253 -.0139334
T 2199  1 .1324857E+07   4000017E-01 -.1870E+03  .3086E+04   .9990877  .0266607  .0333613
T 2200  1 .1313626E+07   4000022E-01  .3577E+04 -.3055E+04   .9997930  .0170258 -.0111405
T 2201  1 .1278647E+07   4000010E-01  .8297E+04  .2369E+04   .9986062  .0487174  .0203059
T 2202  1 .1295500E+07   4000011E-01 -.7534E+04 -.1001E+04   .9989502 -.0443656 -.0114141
T 2203  1 .1334827E+07   4000005E-01 -.5568E+04 -.1582E+04   .9997118 -.0238881 -.0023865
T 2204  1 .1333650E+07   4000021E-01 -.3581E+04 -.4640E+04   .9999516 -.0051028  .0084154
T 2205  1 .1277904E+07   4000017E-01  .4964E+04  .4852E+04   .9989433  .0361660  .0283595
T 2206  1 .1288380E+07   4000000E-01  .2528E+04 -.9261E+04   .9984766  .0150497 -.0530850
T 2207  1 .1305413E+07   4000004E-01 -.7533E+04  .1771E+04   .9995473 -.0273162  .0126130
T 2208  1 .1343693E+07   4000021E-01 -.4401E+04 -.4039E+04   .9996587 -.0186388 -.0183057
T 2209  1 .1304957E+07   4000008E-01  .1136E+05  .4472E+04   .9982670  .0567388  .0156122
T 2210  1 .1304903E+07   4000015E-01 -.5260E+04 -.5765E+03   .9983340 -.0554405  .0159866
T 2211  1 .1331254E+07   4000020E-01  .1202E+03 -.3173E+03   .9999791  .0064240 -.0007209
T 2212  1 .1306189E+07   4000018E-01 -.7520E+04  .4511E+04   .9991917 -.0343379  .0209016
T 2213  1 .1326793E+07   4000018E-01 -.2636E+04 -.7326E+04   .9992905 -.0223653 -.0303041
T 2214  1 .1290841E+07   4000006E-01  .1481E+04 -.5711E+04   .9995700 -.0015675 -.0292793
T 2215  1 .1253117E+07   4000019E-01 -.2146E+04 -.4101E+04   .9995797  .0055486 -.0284545
T 2216  1 .1308008E+07   4000021E-01 -.3296E+04 -.9845E+04   .9993385 -.0244530 -.0269188
T 2217  1 .1311068E+07   4000018E-01  .2604E+03  .3330E+04   .9992585 -.0240797  .0300431
T 2218  1 .1325433E+07   4000001E-01 -.3437E+04  .1659E+05   .9947059 -.0153449  .1016105
T 2219  1 .1348726E+07   4000017E-01  .2682E+04 -.6642E+03   .9997565  .0219027  .0026883
T 2220  1 .1345813E+07   4000010E-01  .5650E+04  .2029E+04   .9994275  .0196600  .0275332
T 2221  1 .1316824E+07   4000016E-01 -.2234E+04  .3323E+04   .9994187 -.0285368  .0186535
T 2222  1 .1331880E+07   4000018E-01 -.3417E+04 -.3811E+04   .9986091 -.0337398 -.0405161
T 2223  1 .1325521E+07   4000016E-01 -.1417E+04 -.2181E+04   .9999002 -.0136943 -.0034827
T 2224  1 .1331306E+07   4000019E-01  .1825E+05  .2429E+05   .9944657  .0624769  .0844669
T 2225  1 .1341772E+07   4000018E-01  .1530E+03 -.1681E+05   .9989128  .0095725 -.0456248
T 2226  1 .1282722E+07   4000023E-01 -.3367E+04  .4562E+03   .9995042 -.0294961  .0110148
T 2227  1 .1280272E+07   4000012E-01 -.6861E+03 -.2212E+04   .9999592 -.0087066 -.0024000
T 2228  1 .1284186E+07   4000010E-01 -.3989E+04 -.1136E+04   .9998236 -.0186423 -.0022900
T 2229  1 .1300589E+07   4000019E-01 -.2221E+04  .2321E+04   .9999785 -.0065028 -.0008533
T 2230  1 .1317843E+07   4000018E-01 -.2939E+04 -.4384E+04   .9998488 -.0166539 -.0049925
T 2231  1 .1300921E+07   4000012E-01  .4717E+03 -.1600E+04   .9996301 -.0164641 -.0216478
T 2232  1 .1308384E+07   4000014E-01  .9847E+03 -.3530E+04   .9998618 -.0086191 -.0142142
T 2233  1 .1302530E+07   4000011E-01 -.5680E+03 -.1797E+04   .9999563 -.0068181 -.0063912
T 2234  1 .1269417E+07   4000012E-01  .2016E+04  .1187E+03   .9999688  .0077570  .0014701
T 2235  1 .1318273E+07   4000017E-01 -.8258E+03 -.2874E+04   .9998631  .0133977 -.0097112
T 2236  1 .1289235E+07   4000007E-01 -.2782E+04  .1441E+04   .9997756 -.0114547  .0178199
T 2237  1 .1279121E+07   4000004E-01 -.2543E+03  .1109E+03   .9995757 -.0238460 -.0167273
T 2238  1 .1310417E+07   4000022E-01  .1042E+05  .2629E+04   .9982823  .0568167  .0142961
T 2239  1 .1280431E+07   4000020E-01 -.2777E+04 -.2939E+03   .9999610 -.0080242 -.0036797
T 2240  1 .1290476E+07   4000013E-01  .5648E+04 -.4130E+04   .9958109  .0784358 -.0469949
T 2241  1 .1275428E+07   4000001E-01 -.5997E+04 -.1056E+05   .9985733 -.0126609 -.0518764
T 2242  1 .1329565E+07   4000002E-01  .1580E+04 -.3319E+04   .9998338  .0153712 -.0098061
T 2243  1 .1307916E+07   4000021E-01  .8084E+04  .1772E+04   .9988058  .0482383  .0077516
T 2244  1 .1305571E+07   4000001E-01  .1771E+04  .3243E+04   .9991644  .0280322  .0297439
T 2245  1 .1335004E+07   4000019E-01  .1526E+04 -.3046E+04   .9990071  .0271224 -.0353430
T 2246  1 .1288387E+07   4000017E-01  .1688E+04 -.4100E+04   .9999673  .0008110 -.0080512
T 2247  1 .1279714E+07   4000023E-01  .4307E+04 -.9431E+03   .9980454  .0063145  .0621740
T 2248  1 .1295661E+07   4000021E-01  .9433E+03 -.2346E+04   .9997492 -.0144259 -.0171310
T 2249  1 .1329876E+07   4000013E-01  .2384E+04 -.5122E+04   .9998468  .0003009 -.0175015
T 2250  1 .1325760E+07   4000018E-01  .7773E+03 -.3057E+04   .9992307 -.0072180 -.0385486
T 2251  1 .1319647E+07   4000014E-01 -.1531E+04 -.5489E+04   .9998773  .0112226 -.0109254
T 2252  1 .1316483E+07   4000015E-01  .5986E+04 -.2511E+04   .9890128  .1183019 -.0886476
T 2253  1 .1288532E+07   4000017E-01 -.1074E+04  .4724E+04   .9997552 -.0005391  .0221169
T 2254  1 .1318083E+07   4000015E-01 -.1157E+03 -.1089E+03   .9998914  .0128796  .0071689
T 2255  1 .1329698E+07   4000014E-01  .2548E+04  .1020E+04   .9998425  .0140280  .0108707
T 2256  1 .1308450E+07   4000021E-01 -.1540E+04 -.1874E+04   .9993942  .0347118 -.0025084
T 2257  1 .1290434E+07   4000009E-01 -.6418E+04 -.2726E+03   .9991147 -.0415043 -.0068658
T 2258  1 .1316117E+07   4000018E-01 -.1441E+04 -.5353E+04   .9999233 -.0115613 -.0044489
T 2259  1 .1297855E+07   4000007E-01 -.1467E+04 -.5446E+04   .9994073 -.0130438 -.0318587
T 2260  1 .1286217E+07   4000005E-01 -.2989E+04  .6384E+04   .9994484 -.0247218  .0221748
T 2261  1 .1309662E+07   4000017E-01 -.7045E+04  .1862E+04   .9998474 -.0156112  .0078455
T 2262  1 .1300982E+07   4000001E-01 -.4748E+04  .8841E+03   .9999391  .0094030  .0057829
T 2263  1 .1331113E+07   4000020E-01  .1751E+04  .1588E+04   .9997778  .0177909  .0113032
T 2264  1 .1311522E+07   4000014E-01  .4681E+04 -.1470E+04   .9996338  .0261380  .0070120
T 2265  1 .1313010E+07   4000007E-01  .1099E+04  .5023E+03   .9996444  .0097826  .0248048
T 2266  1 .1314536E+07   4000023E-01  .2044E+03 -.1449E+04   .9999688 -.0060737 -.0050580
T 2267  1 .1327005E+07   4000018E-01 -.6687E+03  .2225E+04   .9998498 -.0173158 -.0006780
T 2268  1 .1280300E+07   4000021E-01 -.4551E+04  .1033E+05   .9969921 -.0515676  .0578585
T 2269  1 .1318941E+07   4000022E-01 -.3210E+04 -.2409E+04   .9998324 -.0085584  .0161831
T 2270  1 .1272738E+07   4000019E-01 -.6130E+04 -.7494E+03   .9998205 -.0186656 -.0032350
T 2271  1 .1317159E+07   4000021E-01  .2847E+05  .5564E+04   .9909163  .1302349  .0335232
T 2272  1 .1272619E+07   4000020E-01  .5479E+04 -.1498E+04   .9998457  .0171004  .0040296
T 2273  1 .1307353E+07   4000005E-01 -.1164E+04  .1651E+04   .9997740 -.0110580  .0181550
T 2274  1 .1301501E+07   4000011E-01 -.1382E+04  .1323E+04   .9997457  .0013536  .0225086
T 2275  1 .1304707E+07   4000017E-01 -.1094E+04  .2205E+04   .9999506 -.0088833  .0044513
T 2276  1 .1320511E+07   4000011E-01 -.1127E+04  .2920E+04   .9998423 -.0097275  .0148604
T 2277  1 .1287640E+07   4000019E-01  .2001E+04  .3330E+04   .9997242  .0052324  .0228936
T 2278  1 .1314607E+07   4000017E-01 -.1478E+04  .6280E+03   .9999847  .0052821 -.0016542
T 2279  1 .1326524E+07   4000020E-01 -.1071E+03 -.7366E+03   .9983971 -.0461430  .0327722
T 2280  1 .1352773E+07   4000017E-01 -.3547E+04  .3772E+03   .9998558 -.0154352  .0070814
T 2281  1 .1282533E+07   4000019E-01 -.3010E+04  .1571E+04   .9999271 -.0020637 -.0119005
T 2282  1 .1306116E+07   4000020E-01 -.2616E+04  .2500E+04   .9999739 -.0065424  .0030807
T 2283  1 .1312805E+07   4000015E-01 -.3001E+04  .3104E+04   .9998990 -.0135973  .0041459
T 2284  1 .1297196E+07   4000020E-01  .1446E+05  .1991E+04   .9983434  .0560337  .0130665
T 2285  1 .1314402E+07   4000011E-01  .2648E+03  .1788E+04   .9999332 -.0114922  .0012335
T 2286  1 .1329142E+07   4000001E-01  .2419E+04  .1838E+04   .9996945  .0240047 -.0058916
T 2287  1 .1264461E+07   4000014E-01  .1087E+05  .5552E+04   .9993831  .0305998  .0172329
T 2288  1 .1284182E+07   4000021E-01  .4775E+04 -.5677E+04   .9986627  .0497030 -.0142244
T 2289  1 .1292982E+07   4000011E-01  .1429E+04 -.5344E+04   .9993783  .0187004 -.0298884
T 2290  1 .1303929E+07   4000019E-01 -.2543E+04  .6612E+04   .9994155 -.0195817  .0280227
T 2291  1 .1306473E+07   4000013E-01  .2814E+04 -.3026E+03   .9997053  .0238354 -.0046091
T 2292  1 .1325926E+07   4000005E-01 -.3912E+04 -.3518E+04   .9998202  .0186852  .0032168
T 2293  1 .1336035E+07   4000006E-01 -.3360E+04  .5463E+03   .9997914 -.0202886 -.0023538
T 2294  1 .1343947E+07   4000013E-01  .6204E+04 -.4104E+04   .9997763  .0117735 -.0175733
