============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  20 um) ===============================
T 2540  1 .1690811E+07   2000006E-01 -.5534E+03 -.9906E+03   .9998698 -.0156576  .0038948
T 2541  1 .1683995E+07   2000021E-01  .2034E+03 -.1183E+04   .9999967 -.0020103 -.0016233
T 2542  1 .1676541E+07   2000018E-01  .1370E+04 -.5909E+03   .9999356  .0113220  .0007655
T 2543  1 .1655358E+07   2000019E-01 -.2331E+05  .4792E+04   .9351799 -.3442598  .0832088
T 2544  1 .1694961E+07   2000008E-01 -.2845E+04  .1269E+04   .9996037 -.0262013  .0102928
T 2545  1 .1662252E+07   2000017E-01 -.4347E+03  .1101E+04   .9999280 -.0059920  .0103930
T 2546  1 .1670417E+07   2000016E-01  .5602E+03  .8454E+03   .9999717  .0062365 -.0042082
T 2547  1 .1667666E+07   2000009E-01  .1605E+04 -.7981E+03   .9999608  .0083510 -.0029459
T 2548  1 .1685942E+07   2000001E-01 -.1911E+04  .3416E+03   .9997552 -.0220652  .0016609
T 2549  1 .1663698E+07   2000021E-01 -.1188E+04  .5112E+03   .9999901 -.0044442  .0001099
T 2550  1 .1688094E+07   2000022E-01  .4929E+03  .9374E+03   .9998684  .0018302  .0161202
T 2551  1 .1703243E+07   2000012E-01  .2386E+03  .6365E+03   .9998789 -.0011793  .0155204
T 2552  1 .1686612E+07   2000016E-01  .2318E+03  .2088E+02   .9999993  .0008082  .0008769
T 2553  1 .1673262E+07   2000005E-01 -.1120E+04 -.7663E+02   .9998246 -.0083303 -.0167721
T 2554  1 .1661052E+07   2000008E-01  .7883E+03 -.4230E+03   .9999731 -.0067795  .0027890
T 2555  1 .1665635E+07   2000006E-01  .8824E+03  .1128E+04   .9999250 -.0048812  .0112362
T 2556  1 .1698554E+07   2000009E-01 -.1895E+04 -.1464E+04   .9997576 -.0156790 -.0154593
T 2557  1 .1689896E+07   2000000E-01  .5719E+03 -.1318E+04   .9997052  .0080961 -.0228913
T 2558  1 .1700629E+07   2000000E-01  .1131E+04  .6411E+03   .9997495  .0222725 -.0022080
T 2559  1 .1684683E+07   2000022E-01 -.1073E+04 -.2883E+03   .9999792  .0026660 -.0058654
T 2560  1 .1661478E+07   2000006E-01 -.1298E+04  .7989E+03   .9999347 -.0103575  .0048227
T 2561  1 .1670918E+07   2000006E-01  .8341E+03  .1583E+04   .9998778  .0074893  .0137222
T 2562  1 .1694485E+07   2000010E-01  .8242E+03 -.6329E+03   .9993648 -.0344444 -.0091395
T 2563  1 .1699603E+07   2000015E-01 -.2406E+03  .7411E+02   .9999457  .0059619 -.0085419
T 2564  1 .1675017E+07   2000018E-01 -.2433E+03  .1892E+03   .9999674 -.0052974 -.0060921
T 2565  1 .1678030E+07   2000017E-01 -.3039E+03  .7963E+02   .9999662 -.0060561  .0055657
T 2566  1 .1681388E+07   2000008E-01  .5898E+03 -.6858E+02   .9999513  .0095867  .0023441
T 2567  1 .1660587E+07   2000017E-01 -.3537E+04  .1602E+04   .9993266 -.0280952  .0236013
T 2568  1 .1692258E+07   2000018E-01 -.8281E+03  .4875E+03   .9999835 -.0051137  .0026114
T 2569  1 .1655744E+07   2000001E-01 -.5782E+03  .2219E+04   .9968812 -.0546751  .0569073
T 2570  1 .1700268E+07   2000006E-01  .1024E+04  .2459E+02   .9999468  .0047308  .0091656
T 2571  1 .1675831E+07   2000022E-01 -.2417E+03  .2201E+02   .9997876  .0007739 -.0205931
T 2572  1 .1688502E+07   2000020E-01  .6940E+03  .1841E+04   .9998032  .0114620  .0161918
T 2573  1 .1683969E+07   2000002E-01  .1858E+03  .1385E+04   .9999680 -.0003808  .0079857
T 2574  1 .1690692E+07   2000010E-01  .3360E+04  .9111E+02   .9995854  .0287229 -.0019935
T 2575  1 .1656817E+07   2000014E-01  .7014E+03 -.6597E+03   .9998962  .0036843 -.0139259
T 2576  1 .1681553E+07   2000018E-01 -.1625E+03 -.6400E+02   .9999956 -.0025773 -.0014870
T 2577  1 .1692055E+07   2000015E-01  .3370E+04  .1652E+04   .9993369  .0333060  .0147108
T 2578  1 .1673566E+07   2000001E-01 -.3821E+03  .1237E+04   .9999217  .0058854  .0110471
T 2579  1 .1682041E+07   2000016E-01  .4797E+02 -.2435E+03   .9998361  .0144513 -.0109060
T 2580  1 .1711961E+07   2000007E-01  .4991E+03 -.2724E+03   .9999885 -.0045863  .0014306
T 2581  1 .1676386E+07   2000016E-01 -.1064E+04  .4855E+04   .9990148  .0045502  .0441451
T 2582  1 .1678638E+07   2000015E-01  .3046E+03  .1174E+04   .9999837  .0057076 -.0001689
T 2583  1 .1680403E+07   2000019E-01  .4080E+03 -.4466E+03   .9999989  .0014561 -.0002384
T 2584  1 .1692474E+07   2000001E-01  .2517E+03 -.1026E+04   .9998759 -.0007472 -.0157383
T 2585  1 .1695456E+07   2000000E-01  .7904E+03 -.1182E+04   .9999494  .0099606 -.0014004
T 2586  1 .1678860E+07   2000002E-01  .1066E+04 -.2576E+04   .9998096  .0086341 -.0174976
T 2587  1 .1674238E+07   2000007E-01  .5114E+03  .2635E+04   .9997560  .0075293  .0207651
T 2588  1 .1666515E+07   2000018E-01  .4564E+03 -.1943E+04   .9998265  .0052081 -.0178866
T 2589  1 .1716056E+07   2000017E-01  .6179E+03 -.8948E+03   .9998057  .0079622 -.0180344
T 2590  1 .1685746E+07   2000015E-01 -.8570E+04 -.2747E+04   .9966086 -.0780498 -.0260667
T 2591  1 .1699172E+07   2000008E-01 -.2449E+03  .1067E+04   .9999477 -.0068481  .0075895
T 2592  1 .1666812E+07   2000005E-01  .1053E+04 -.2637E+04   .9996459  .0096292 -.0248046
T 2593  1 .1660861E+07   2000012E-01  .1948E+04 -.2481E+04   .9987376  .0310599 -.0394784
T 2594  1 .1653583E+07   2000019E-01 -.1404E+04 -.1146E+04   .9997549 -.0175254 -.0135294
T 2595  1 .1689204E+07   2000001E-01 -.6650E+03  .1172E+04   .9997627  .0086772  .0199837
T 2596  1 .1676365E+07   2000016E-01  .9866E+03 -.1908E+04   .9997861  .0033610 -.0204056
T 2597  1 .1682425E+07   2000016E-01 -.1388E+03 -.1641E+04   .9999902 -.0003003 -.0044169
T 2598  1 .1646134E+07   2000006E-01 -.5265E+03  .3108E+04   .9989148 -.0090268  .0456913
T 2599  1 .1692450E+07   2000002E-01  .5937E+02  .5596E+03   .9999882  .0004572  .0048418
T 2600  1 .1666634E+07   2000001E-01 -.7812E+03  .4047E+03   .9999783 -.0052902  .0039237
T 2601  1 .1657332E+07   2000013E-01  .7177E+03  .5441E+02   .9999972 -.0004970 -.0022998
T 2602  1 .1688808E+07   2000008E-01  .1847E+03 -.6173E+03   .9998573  .0125598 -.0112950
T 2603  1 .1660248E+07   2000020E-01 -.5988E+03 -.2883E+03   .9999790 -.0059045 -.0026691
T 2604  1 .1664891E+07   2000011E-01 -.3283E+03  .7779E+03   .9999626  .0031155  .0080686
T 2605  1 .1662348E+07   2000019E-01 -.3751E+04 -.9865E+03   .9992908 -.0282105 -.0249399
T 2606  1 .1691086E+07   2000008E-01  .2779E+03 -.8451E+02   .9999902  .0044168 -.0000068
T 2607  1 .1668526E+07   2000005E-01  .1125E+04  .1311E+04   .9997473  .0162035  .0155824
T 2608  1 .1658161E+07   2000015E-01 -.5223E+03  .1396E+04   .9997972 -.0124181  .0158511
T 2609  1 .1670339E+07   2000002E-01 -.3646E+04  .2192E+04   .9981635 -.0524136  .0303723
T 2610  1 .1700252E+07   2000019E-01  .8917E+03 -.2304E+04   .9998523  .0051389 -.0164013
T 2611  1 .1683251E+07   2000016E-01 -.4518E+03  .1236E+04   .9999418 -.0083225  .0068675
T 2612  1 .1688817E+07   2000020E-01  .1403E+04  .1505E+04   .9998203  .0094936  .0164097
T 2613  1 .1652757E+07   2000010E-01 -.1365E+04 -.4137E+03   .9998570 -.0168940 -.0007152
T 2614  1 .1672118E+07   2000012E-01 -.7224E+03  .1344E+04   .9999460 -.0081588  .0064408
T 2615  1 .1661543E+07   2000015E-01  .8601E+02 -.1276E+04   .9999494 -.0042602 -.0091144
T 2616  1 .1670900E+07   2000015E-01  .8813E+03 -.1066E+03   .9998710  .0158778 -.0024192
T 2617  1 .1706711E+07   2000011E-01  .1255E+03 -.2118E+03   .9999978 -.0013859 -.0015946
T 2618  1 .1669165E+07   2000018E-01 -.6108E+03  .5038E+03   .9999984 -.0001362 -.0017693
T 2619  1 .1684927E+07   2000020E-01  .7928E+03  .1088E+04   .9997995  .0119218  .0160901
T 2620  1 .1701944E+07   2000003E-01  .3052E+03 -.6621E+03   .9999738 -.0040924 -.0059722
T 2621  1 .1682759E+07   2000014E-01  .2829E+04  .6336E+03   .9998495  .0173379  .0005414
T 2622  1 .1654597E+07   2000000E-01  .2658E+03 -.3107E+04   .9994994  .0092372 -.0302581
T 2623  1 .1657973E+07   2000005E-01 -.2571E+04  .2492E+03   .9996758 -.0253766 -.0020733
T 2624  1 .1715079E+07   2000012E-01  .5328E+02 -.6191E+03   .9999887  .0006591 -.0046996
T 2625  1 .1696314E+07   2000002E-01 -.1209E+04 -.9993E+03   .9997157 -.0203770 -.0123779
T 2626  1 .1672955E+07   2000020E-01  .4282E+03  .1470E+04   .9999498  .0033814  .0094330
T 2627  1 .1673092E+07   2000022E-01 -.7035E+03  .1359E+04   .9999233 -.0057219  .0109810
T 2628  1 .1704662E+07   2000015E-01  .5244E+03 -.9015E+03   .9999354 -.0020028 -.0111915
T 2629  1 .1660988E+07   2000019E-01 -.9916E+03 -.2740E+03   .9998386 -.0165128 -.0070742
T 2630  1 .1688011E+07   2000019E-01  .2429E+03 -.2050E+03   .9999498 -.0001670  .0100149
T 2631  1 .1698836E+07   2000020E-01 -.1803E+03 -.5373E+03   .9999084 -.0068264 -.0116884
T 2632  1 .1684752E+07   2000011E-01  .2334E+04  .1279E+04   .9995274  .0304987  .0038425
T 2633  1 .1675007E+07   2000016E-01  .1123E+04 -.1688E+04   .9996091  .0148865 -.0236665
T 2634  1 .1697840E+07   2000006E-01 -.6904E+03  .6145E+03   .9998177 -.0124082  .0145102
T 2635  1 .1697593E+07   2000013E-01  .7453E+03 -.1027E+04   .9998978  .0129017 -.0061606
T 2636  1 .1687898E+07   2000018E-01  .1001E+04  .8071E+03   .9999188  .0096248  .0083563
T 2637  1 .1660508E+07   2000018E-01  .1697E+04 -.1605E+04   .9988622  .0427132 -.0212112
T 2638  1 .1659769E+07   2000020E-01 -.6643E+03 -.7131E+03   .9999564 -.0073202 -.0057952
T 2639  1 .1697492E+07   2000008E-01 -.5927E+03 -.1056E+04   .9999875 -.0048406 -.0012647
T 2640  1 .1681106E+07   2000017E-01  .1339E+04  .1054E+04   .9997482  .0110989  .0195004
T 2641  1 .1688837E+07   2000021E-01  .8119E+02  .7336E+03   .9996467  .0085090  .0251797
T 2642  1 .1670650E+07   2000000E-01  .4717E+03  .1228E+04   .9999758  .0034331  .0060535
T 2643  1 .1679008E+07   2000014E-01  .1388E+04 -.8447E+03   .9997620  .0153981 -.0154514
T 2644  1 .1685982E+07   2000017E-01  .3090E+04 -.1173E+04   .9991071  .0387480 -.0168394
T 2645  1 .1693561E+07   2000018E-01 -.6615E+03 -.1113E+04   .9997917 -.0027328 -.0202244
T 2646  1 .1687579E+07   2000016E-01 -.1049E+04 -.1076E+04   .9999892 -.0018504 -.0042578
T 2647  1 .1652800E+07   2000019E-01 -.8350E+03 -.1846E+03   .9999056 -.0036741  .0132385
T 2648  1 .1689028E+07   2000010E-01  .6121E+03  .2074E+03   .9999838  .0055706 -.0011418
T 2649  1 .1692684E+07   2000000E-01  .5256E+03 -.4672E+03   .9999495 -.0023184 -.0097818
T 2650  1 .1671889E+07   2000009E-01 -.1278E+04  .4923E+03   .9997325 -.0188196  .0134465
T 2651  1 .1668841E+07   2000017E-01  .1842E+04 -.2089E+04   .9993953  .0193665 -.0288791
T 2652  1 .1676007E+07   2000018E-01  .2581E+04  .2750E+03   .9996438  .0266130 -.0020025
T 2653  1 .1670660E+07   2000007E-01 -.2462E+04  .4690E+03   .9995898 -.0215597  .0188540
T 2654  1 .1665280E+07   2000021E-01  .2514E+03 -.3214E+03   .9999957 -.0013185 -.0026264
T 2655  1 .1684977E+07   2000017E-01  .4601E+03 -.5255E+02   .9999696  .0072412  .0029050
T 2656  1 .1690466E+07   2000003E-01 -.1342E+04  .2952E+04   .9997123 -.0113191  .0211492
T 2657  1 .1685708E+07   2000016E-01  .3948E+03 -.1208E+03   .9999898 -.0023043  .0038865
T 2658  1 .1673872E+07   2000020E-01  .1784E+03 -.1620E+04   .9998924  .0122538  .0080582
T 2659  1 .1674668E+07   2000000E-01  .7314E+03 -.3161E+03   .9998820  .0022060 -.0152043
T 2660  1 .1663839E+07   2000000E-01  .2466E+03  .7518E+03   .9999160 -.0045680  .0121298
T 2661  1 .1683430E+07   2000019E-01  .5211E+03  .1552E+04   .9999268  .0001549  .0120982
T 2662  1 .1699126E+07   2000004E-01  .1060E+04 -.2221E+03   .9999059  .0137177 -.0002856
T 2663  1 .1682814E+07   2000014E-01  .1555E+03 -.1073E+04   .9999657  .0052070 -.0064388
T 2664  1 .1687455E+07   2000005E-01 -.1138E+04 -.8282E+03   .9998767 -.0120117 -.0101188
T 2665  1 .1682266E+07   2000012E-01  .1439E+03  .3536E+03   .9999794  .0050835  .0039312
T 2666  1 .1685851E+07   2000017E-01 -.5889E+03 -.1252E+03   .9999944 -.0033528 -.0000334
T 2667  1 .1671546E+07   2000000E-01 -.2683E+03 -.2939E+03   .9999932  .0032293 -.0017954
T 2668  1 .1666495E+07   2000001E-01  .4846E+03  .5146E+02   .9999428  .0102510  .0030642
T 2669  1 .1722454E+07   2000019E-01 -.7869E+03  .5818E+03   .9999052 -.0120867  .0065942
T 2670  1 .1665969E+07   2000009E-01 -.1258E+04  .9823E+03   .9997907  .0054792 -.0197119
T 2671  1 .1678440E+07   2000022E-01 -.8234E+03 -.1191E+04   .9999348 -.0054002 -.0100645
T 2672  1 .1673653E+07   2000014E-01  .7684E+03  .1097E+03   .9999217  .0093430  .0083230
T 2673  1 .1664901E+07   2000010E-01 -.7557E+03  .1208E+04   .9998335 -.0107308  .0147570
T 2674  1 .1687829E+07   2000020E-01  .1300E+04 -.5226E+03   .9999948  .0031818  .0004695
T 2675  1 .1671187E+07   2000021E-01 -.1146E+04  .5142E+03   .9999831 -.0039864 -.0042276
T 2676  1 .1698336E+07   2000018E-01  .4718E+03  .8166E+03   .9999831  .0053107  .0023839
T 2677  1 .1670225E+07   2000007E-01  .1504E+04  .1247E+04   .9998138  .0119475  .0151517
T 2678  1 .1672863E+07   2000020E-01  .4510E+03 -.2408E+04   .9993255 -.0135889 -.0341171
T 2679  1 .1685604E+07   2000021E-01 -.1265E+03  .6927E+03   .9999057  .0098021  .0096144
T 2680  1 .1659831E+07   2000001E-01 -.3355E+03 -.1636E+04   .9999851  .0050744 -.0020013
T 2681  1 .1659755E+07   2000011E-01 -.1638E+04  .1700E+03   .9997533 -.0208565  .0076429
T 2682  1 .1681905E+07   2000021E-01  .7099E+01 -.1273E+04   .9999642 -.0029666 -.0079277
T 2683  1 .1664651E+07   2000003E-01 -.6630E+03  .6361E+02   .9999740 -.0071182  .0011447
T 2684  1 .1677215E+07   2000003E-01 -.2419E+03  .2169E+04   .9998412  .0042417  .0173096
T 2685  1 .1656582E+07   2000015E-01  .5131E+03 -.1066E+04   .9999792  .0062311 -.0016365
T 2686  1 .1670566E+07   2000001E-01  .1263E+04  .1084E+04   .9998856  .0136433  .0065370
T 2687  1 .1688184E+07   2000008E-01  .5943E+02 -.1068E+04   .9999492  .0095494  .0032134
T 2688  1 .1688188E+07   2000016E-01 -.9951E+03  .3700E+02   .9999448 -.0070883  .0077572
T 2689  1 .1673594E+07   2000015E-01  .1350E+04  .3022E+03   .9999646  .0084156  .0002025
T 2690  1 .1667164E+07   2000022E-01 -.7880E+02 -.6705E+03   .9999156  .0030591 -.0126298
T 2691  1 .1665813E+07   2000022E-01 -.1152E+02 -.6568E+03   .9997438  .0112272 -.0196560
T 2692  1 .1692551E+07   2000000E-01  .1280E+04 -.1263E+04   .9994707  .0309256 -.0100975
T 2693  1 .1676416E+07   2000008E-01  .1862E+03 -.9470E+02   .9999773  .0060963  .0028655
T 2694  1 .1679188E+07   2000007E-01  .7598E+03 -.7449E+03   .9999146  .0049820 -.0120860
T 2695  1 .1707929E+07   2000016E-01  .2715E+04  .2645E+04   .9983748  .0569264  .0026734
T 2696  1 .1693922E+07   2000005E-01 -.7933E+03  .1698E+03   .9999730 -.0066056  .0032344
T 2697  1 .1694079E+07   2000003E-01  .9501E+02 -.7531E+03   .9999213  .0010911 -.0124990
T 2698  1 .1700082E+07   2000020E-01 -.1531E+04  .5434E+03   .9999763  .0021680  .0065413
T 2699  1 .1675512E+07   2000017E-01  .5682E+03 -.5852E+03   .9999660  .0005610 -.0082304
T 2700  1 .1684456E+07   2000014E-01  .2373E+02 -.5227E+03   .9999269 -.0065431 -.0101646
T 2701  1 .1670074E+07   2000021E-01 -.1076E+04  .2535E+04   .9999130  .0007131  .0131739
T 2702  1 .1686113E+07   2000002E-01 -.1465E+04  .1523E+04   .9998594 -.0075479  .0149757
T 2703  1 .1694387E+07   2000009E-01 -.2478E+04 -.1153E+04   .9998099 -.0152332 -.0121673
T 2704  1 .1665428E+07   2000009E-01 -.7966E+03  .5726E+03   .9999657 -.0072352  .0040312
T 2705  1 .1675243E+07   2000021E-01  .4164E+04 -.2218E+04   .9992426  .0147666 -.0360036
T 2706  1 .1670492E+07   2000021E-01  .2407E+04 -.1925E+03   .9998148  .0191879 -.0014645
T 2707  1 .1668826E+07   2000010E-01 -.1079E+03  .1607E+04   .9998678 -.0094620  .0132245
T 2708  1 .1694545E+07   2000017E-01 -.1416E+04 -.3917E+03   .9999016 -.0112457 -.0083871
T 2709  1 .1679724E+07   2000003E-01 -.4044E+03  .8280E+03   .9999854 -.0046848  .0026922
T 2710  1 .1689880E+07   2000001E-01 -.1990E+04  .1237E+04   .9995363 -.0246990  .0178069
T 2711  1 .1660143E+07   2000012E-01  .5259E+03 -.8800E+03   .9999632  .0083983  .0017727
T 2712  1 .1662628E+07   2000020E-01 -.5427E+03  .2042E+04   .9997283 -.0078585  .0219440
T 2713  1 .1692565E+07   2000010E-01  .5861E+03 -.5845E+03   .9999751  .0049631 -.0050096
T 2714  1 .1664860E+07   2000012E-01  .5329E+02 -.2400E+03   .9999497 -.0097032 -.0025270
T 2715  1 .1668871E+07   2000021E-01  .8391E+03 -.1889E+04   .9998654  .0038866 -.0159383
T 2716  1 .1683237E+07   2000009E-01 -.2931E+03 -.4518E+03   .9999613  .0075314 -.0045506
T 2717  1 .1664375E+07   2000005E-01 -.1769E+04 -.3139E+03   .9999028 -.0106939 -.0089476
T 2718  1 .1687529E+07   2000002E-01 -.8966E+02 -.8287E+02   .9999998 -.0004386  .0004186
T 2719  1 .1677986E+07   2000021E-01  .7589E+03  .3003E+03   .9999603  .0084587  .0027869
T 2720  1 .1681620E+07   2000015E-01 -.5214E+03  .2198E+03   .9999580  .0029179  .0086868
T 2721  1 .1701833E+07   2000001E-01 -.6343E+03 -.8789E+03   .9998842  .0058795 -.0140368
T 2722  1 .1705589E+07   2000006E-01  .1102E+04 -.1656E+03   .9999532 -.0013249 -.0095861
T 2723  1 .1652377E+07   2000008E-01 -.3168E+03 -.1755E+04   .9998165  .0035149 -.0188323
T 2724  1 .1708934E+07   2000018E-01 -.6131E+03 -.3144E+03   .9999856 -.0050818 -.0017395
T 2725  1 .1687313E+07   2000022E-01 -.7013E+03  .1369E+04   .9998391 -.0004308  .0179303
T 2726  1 .1683830E+07   2000014E-01 -.1200E+04  .1801E+04   .9999527 -.0053395  .0081269
T 2727  1 .1689940E+07   2000014E-01  .6804E+03  .1717E+03   .9999834  .0055697 -.0015031
T 2728  1 .1671393E+07   2000012E-01 -.2591E+04 -.1565E+04   .9998717 -.0139106 -.0079360
T 2729  1 .1677381E+07   2000016E-01 -.2676E+04  .3050E+04   .9989405 -.0307822  .0342109
T 2730  1 .1679693E+07   2000019E-01 -.2943E+02 -.7393E+03   .9998041  .0123694 -.0154519
T 2731  1 .1693537E+07   2000014E-01 -.5026E+03  .3797E+03   .9999873 -.0037412  .0033806
T 2732  1 .1672812E+07   2000011E-01  .7378E+03 -.1255E+04   .9998636 -.0043682 -.0159305
T 2733  1 .1670773E+07   2000017E-01 -.2879E+03 -.7333E+03   .9999046 -.0040934  .0131905
T 2734  1 .1665718E+07   2000006E-01 -.1515E+03 -.1310E+03   .9999607  .0082875  .0031572
T 2735  1 .1702933E+07   2000007E-01 -.2545E+03 -.7628E+03   .9999375 -.0041548 -.0103800
T 2736  1 .1677111E+07   2000018E-01 -.5606E+03 -.3699E+03   .9999980  .0001351  .0019840
T 2737  1 .1687040E+07   2000020E-01 -.1163E+04 -.1272E+04   .9960421 -.0625864 -.0631114
T 2738  1 .1652825E+07   2000011E-01 -.1071E+03 -.1709E+04   .9998674 -.0065535 -.0149103
T 2739  1 .1685140E+07   2000011E-01  .6121E+03  .3964E+03   .9999867  .0044528  .0026151
T 2740  1 .1671328E+07   2000015E-01  .4483E+03 -.1686E+03   .9999442  .0102182  .0026642
T 2741  1 .1685428E+07   2000022E-01  .1762E+04 -.1745E+04   .9997766  .0085053 -.0193501
T 2742  1 .1681894E+07   2000014E-01  .5606E+04 -.4459E+04   .9986277  .0399239 -.0338942
T 2743  1 .1681564E+07   2000009E-01  .3993E+03 -.9822E+03   .9997527  .0138595 -.0173915
T 2744  1 .1688797E+07   2000023E-01 -.2678E+03 -.1164E+04   .9999221  .0018654 -.0123454
T 2745  1 .1674684E+07   2000004E-01 -.9553E+03 -.1525E+04   .9998794 -.0055909 -.0144911
T 2746  1 .1709775E+07   2000013E-01  .7780E+03  .1213E+03   .9988196  .0485345 -.0019449
T 2747  1 .1678309E+07   2000022E-01  .9140E+03  .5886E+03   .9997890  .0154627  .0135261
T 2748  1 .1687835E+07   2000014E-01  .3741E+01 -.7849E+03   .9999069 -.0051054 -.0126535
T 2749  1 .1657067E+07   2000022E-01 -.2234E+03  .1445E+04   .9999156 -.0036732  .0124607
T 2750  1 .1676352E+07   2000020E-01  .1873E+04  .8310E+03   .9995872  .0215434  .0190094
T 2751  1 .1677765E+07   2000002E-01 -.2825E+04  .3501E+04   .9998755  .0044038 -.0151498
T 2752  1 .1674606E+07   2000021E-01  .2869E+04 -.2388E+03   .9998045  .0194605 -.0034992
T 2753  1 .1688651E+07   2000022E-01 -.1271E+04 -.1096E+04   .9998973 -.0136766 -.0042750
T 2754  1 .1671753E+07   2000017E-01 -.4701E+01 -.2510E+02   .9999439 -.0031985  .0100977
T 2755  1 .1685504E+07   2000004E-01  .1265E+04  .7180E+03   .9998195  .0170586  .0083645
T 2756  1 .1671384E+07   2000016E-01  .7012E+03  .1398E+03   .9999488  .0058613  .0082448
T 2757  1 .1683148E+07   2000011E-01  .8905E+03  .2218E+04   .9998862  .0052310  .0141499
T 2758  1 .1669815E+07   2000018E-01 -.2018E+04 -.8475E+03   .9999002 -.0140156  .0017584
T 2759  1 .1688790E+07   2000018E-01  .4157E+03  .1468E+04   .9999262  .0099390  .0069935
T 2760  1 .1686138E+07   2000013E-01  .1640E+04  .1803E+04   .9979090  .0294390  .0575410
T 2761  1 .1681077E+07   2000003E-01  .1158E+04 -.1392E+04   .9999471  .0090705 -.0048463
T 2762  1 .1676599E+07   2000006E-01  .8564E+03 -.8649E+03   .9998379  .0128957 -.0125646
T 2763  1 .1659995E+07   2000018E-01 -.2289E+03  .6008E+03   .9996326 -.0094528  .0254027
T 2764  1 .1674142E+07   2000009E-01  .1409E+04 -.2074E+04   .9997372 -.0007754 -.0229135
T 2765  1 .1659242E+07   2000009E-01 -.8385E+03  .1052E+04   .9993241 -.0269321  .0250189
T 2766  1 .1692025E+07   2000016E-01 -.1582E+03 -.8205E+02   .9998638  .0163078  .0025426
T 2767  1 .1691295E+07   2000022E-01 -.4698E+03 -.3678E+03   .9999747 -.0069889 -.0013410
T 2768  1 .1667033E+07   2000021E-01 -.2899E+03  .1617E+04   .9993902 -.0043119  .0346501
T 2769  1 .1699303E+07   2000011E-01  .1829E+04  .4125E+04   .9994317  .0137924  .0307563
T 2770  1 .1657869E+07   2000011E-01  .4849E+03 -.3125E+04   .9998634 -.0030354 -.0162474
T 2771  1 .1701580E+07   2000010E-01  .2531E+04  .2106E+04   .9999823  .0054690  .0023613
T 2772  1 .1695440E+07   2000022E-01  .3102E+03  .2046E+04   .9998316  .0042990  .0178379
T 2773  1 .1698006E+07   2000016E-01  .4953E+03  .1504E+04   .9996836  .0055687  .0245305
T 2774  1 .1687694E+07   2000021E-01  .6722E+03  .7557E+02   .9999953 -.0010863 -.0028517
T 2775  1 .1673280E+07   2000010E-01  .1274E+04 -.7843E+03   .9999446  .0073007 -.0075816
T 2776  1 .1692956E+07   2000005E-01  .7831E+03 -.3587E+03   .9999617  .0069197 -.0053574
T 2777  1 .1708849E+07   2000003E-01  .3955E+03  .4053E+04   .9995609  .0072985  .0287177
T 2778  1 .1707312E+07   2000010E-01  .2517E+03  .6277E+03   .9999766 -.0044799  .0051712
T 2779  1 .1658496E+07   2000019E-01 -.4854E+03  .1960E+04   .9998733 -.0104270  .0120265
T 2780  1 .1684643E+07   2000005E-01  .9096E+03 -.1921E+03   .9999037  .0106716 -.0088757
T 2781  1 .1690774E+07   2000015E-01  .7143E+03  .5065E+03   .9999533  .0082326  .0050589
T 2782  1 .1692047E+07   2000011E-01 -.3424E+03  .6802E+03   .9999949 -.0031282 -.0005663
T 2783  1 .1668494E+07   2000006E-01  .8404E+04  .5034E+04   .9895908  .1233697  .0740940
T 2784  1 .1685360E+07   2000013E-01 -.7226E+03 -.9533E+03   .9999572 -.0055425 -.0074118
T 2785  1 .1680949E+07   2000000E-01 -.1329E+04  .5384E+02   .9998373 -.0180115  .0009889
T 2786  1 .1686638E+07   2000001E-01 -.4665E+03 -.6455E+03   .9999747 -.0055777 -.0044159
T 2787  1 .1681524E+07   2000020E-01  .9436E+04  .4203E+04   .9976703  .0667752  .0139631
T 2788  1 .1677935E+07   2000021E-01 -.1287E+04  .1614E+03   .9999462 -.0103642 -.0004118
T 2789  1 .1694774E+07   2000018E-01 -.3003E+03 -.1563E+04   .9998891 -.0111657 -.0098509
T 2790  1 .1667759E+07   2000022E-01 -.9308E+03 -.2349E+03   .9999806 -.0043213 -.0044891
T 2791  1 .1668625E+07   2000003E-01 -.2046E+04 -.7731E+02   .9999872 -.0047081 -.0018296
T 2792  1 .1681928E+07   2000001E-01  .1311E+04 -.4922E+03   .9999700  .0076176 -.0013718
T 2793  1 .1672846E+07   2000010E-01 -.9917E+03  .4426E+03   .9999178 -.0105585 -.0072754
T 2794  1 .1684751E+07   2000018E-01  .7572E+03  .2172E+04   .9996608 -.0021347  .0259579
T 2795  1 .1653216E+07   2000022E-01 -.2222E+04  .2889E+04   .9997162 -.0079134  .0224697
T 2796  1 .1684188E+07   2000016E-01  .8167E+02  .4094E+03   .9999619  .0014020  .0086139
T 2797  1 .1669806E+07   2000018E-01  .2209E+04  .1578E+04   .9997314  .0219520  .0074293
