============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(2 MeV) ==> PMMA(  10 um) ===============================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 2961  1 .1838582E+07   1000007E-01  .5968E+03 -.4312E+03   .9999237  .0100458 -.0071874
T 2962  1 .1846711E+07   1000012E-01  .2169E+03  .3803E+03   .9999489  .0041977  .0091939
T 2963  1 .1845317E+07   1000003E-01 -.2301E+03 -.3499E+03   .9999187 -.0074869 -.0103180
T 2964  1 .1857230E+07   1000004E-01  .2042E+03  .2239E+03   .9999898  .0045217 -.0001039
T 2965  1 .1839249E+07   1000006E-01  .6093E+02  .5440E+03   .9999828 -.0016300  .0056301
T 2966  1 .1851683E+07   1000001E-01  .1305E+03  .7651E+01   .9999884  .0040403 -.0026205
T 2967  1 .1842649E+07   1000020E-01 -.2640E+03 -.1048E+04   .9998579 -.0020086 -.0167383
T 2968  1 .1853918E+07   1000015E-01 -.6371E+02 -.3681E+03   .9999543 -.0014358 -.0094470
T 2969  1 .1833521E+07   1000023E-01 -.1785E+02  .6215E+01   .9999976 -.0021602 -.0002200
T 2970  1 .1841085E+07   1000011E-01 -.2635E+03  .1523E+03   .9999512 -.0032288  .0093358
T 2971  1 .1841052E+07   1000022E-01  .3478E+03  .1701E+03   .9999897  .0041460  .0018346
T 2972  1 .1862522E+07   1000010E-01 -.4842E+03  .5341E+03   .9999072 -.0093247  .0099324
T 2973  1 .1851852E+07   1000007E-01 -.2174E+03 -.6079E+03   .9999434 -.0041793 -.0097852
T 2974  1 .1830801E+07   1000015E-01  .1182E+03  .1366E+03   .9999462  .0044511  .0093695
T 2975  1 .1846296E+07   1000011E-01 -.1422E+03 -.2691E+03   .9999305 -.0059284 -.0101887
T 2976  1 .1854266E+07   1000012E-01 -.5063E+02  .6037E+02   .9999704 -.0069019  .0033990
T 2977  1 .1839217E+07   1000023E-01  .1988E+03 -.8188E+02   .9998677  .0100153 -.0128204
T 2978  1 .1828063E+07   1000015E-01  .6891E+01 -.1078E+03   .9999999 -.0003680  .0002903
T 2979  1 .1851360E+07   1000018E-01 -.5197E+03  .1024E+02   .9999937 -.0031403  .0016663
T 2980  1 .1854265E+07   1000015E-01  .5127E+02 -.2012E+03   .9999717 -.0047982 -.0057918
T 2981  1 .1834999E+07   1000017E-01  .1672E+03 -.2734E+03   .9999482  .0063237 -.0079757
T 2982  1 .1837749E+07   1000001E-01  .1321E+03  .1022E+02   .9999989 -.0006916  .0013285
T 2983  1 .1834489E+07   1000020E-01  .1568E+03  .3894E+03   .9999938  .0005473  .0034689
T 2984  1 .1841143E+07   1000023E-01 -.2494E+03 -.1069E+03   .9999546 -.0079657 -.0052382
T 2985  1 .1847302E+07   1000020E-01  .4152E+02 -.4141E+03   .9999336  .0078450 -.0084405
T 2986  1 .1853724E+07   1000021E-01  .8275E+02  .1100E+03   .9999948  .0021010 -.0024518
T 2987  1 .1847401E+07   1000008E-01 -.3664E+03 -.3245E+01   .9999508 -.0098187 -.0014268
T 2988  1 .1851271E+07   1000022E-01  .3327E+04 -.1743E+04   .9989751  .0417471 -.0174908
T 2989  1 .1852956E+07   1000010E-01  .2760E+03  .3334E+02   .9999981  .0018121  .0007396
T 2990  1 .1854024E+07   1000004E-01  .7547E+02  .6069E+02   .9999917  .0040508 -.0005378
T 2991  1 .1831943E+07   1000004E-01  .1139E+03 -.3881E+03   .9998995  .0092227 -.0107664
T 2992  1 .1839990E+07   1000005E-01 -.5919E+02  .2639E+03   .9999634 -.0026160  .0081445
T 2993  1 .1840207E+07   1000014E-01 -.3579E+03 -.4214E+03   .9999751  .0005607 -.0070302
T 2994  1 .1850206E+07   1000008E-01 -.1793E+03 -.1276E+03   .9999812 -.0053066 -.0030768
T 2995  1 .1849444E+07   1000021E-01 -.1114E+03 -.2476E+02   .9999799 -.0058274  .0025018
T 2996  1 .1856118E+07   1000009E-01 -.1982E+03  .4575E+02   .9999784 -.0061474 -.0023153
T 2997  1 .1844658E+07   1000016E-01 -.1524E+03 -.1447E+03   .9999920 -.0024002 -.0032073
T 2998  1 .1836715E+07   1000021E-01 -.1983E+03 -.1488E+03   .9998939 -.0143325 -.0026073
T 2999  1 .1841664E+07   1000010E-01  .1649E+03  .1060E+02   .9999738  .0051645 -.0050627
T 3000  1 .1820864E+07   1000004E-01  .1005E+04 -.1133E+03   .9999061  .0137070 -.0000882
T 3001  1 .1860211E+07   1000018E-01 -.4628E+03  .1102E+03   .9999696 -.0077643  .0007239
T 3002  1 .1829414E+07   1000008E-01  .5512E+03  .8177E+02   .9999557  .0083989 -.0042475
T 3003  1 .1844868E+07   1000006E-01  .4087E+00  .2098E+03   .9999840 -.0027610  .0049436
T 3004  1 .1853304E+07   1000010E-01 -.2813E+03  .1223E+03   .9999892 -.0045194 -.0011194
T 3005  1 .1842337E+07   1000021E-01  .7421E+02  .4171E+02   .9998833  .0144012 -.0051042
T 3006  1 .1817977E+07   1000020E-01  .3555E+03  .2279E+03   .9999482  .0093087  .0041148
T 3007  1 .1854924E+07   1000022E-01 -.4426E+02  .1487E+03   .9999995  .0006058  .0008529
T 3008  1 .1843288E+07   1000002E-01 -.2302E+03  .4517E+03   .9999772 -.0018931  .0064780
T 3009  1 .1840664E+07   1000015E-01 -.2502E+03 -.2016E+03   .9999897 -.0045163  .0003430
T 3010  1 .1846029E+07   1000000E-01 -.1567E+03 -.1792E+03   .9999788 -.0013415 -.0063657
T 3011  1 .1828613E+07   1000005E-01 -.1380E+03 -.1225E+03   .9999943  .0017407  .0028983
T 3012  1 .1842077E+07   1000001E-01  .9131E+02 -.4550E+03   .9998252  .0096760 -.0159959
T 3013  1 .1842693E+07   1000011E-01  .6795E+03 -.1915E+03   .9998912  .0105083 -.0103490
T 3014  1 .1838249E+07   1000000E-01 -.1419E+03 -.1921E+04   .9992616  .0046570 -.0381389
T 3015  1 .1844227E+07   1000022E-01 -.1822E+03 -.3926E+03   .9999278 -.0050168 -.0109157
T 3016  1 .1838243E+07   1000008E-01 -.7171E+03  .4713E+03   .9999385 -.0107697 -.0026483
T 3017  1 .1862833E+07   1000012E-01 -.1696E+02 -.7112E+01   .9999888 -.0042498 -.0020630
T 3018  1 .1840416E+07   1000007E-01  .1438E+03 -.1589E+03   .9999699 -.0047832 -.0061075
T 3019  1 .1837039E+07   1000014E-01 -.1227E+03 -.5989E+02   .9999870 -.0044753  .0024375
T 3020  1 .1846358E+07   1000009E-01 -.4673E+03  .1739E+03   .9999509 -.0094732  .0029014
T 3021  1 .1838773E+07   1000017E-01  .4962E+03 -.1375E+03   .9999912  .0039640 -.0013510
T 3022  1 .1835121E+07   1000013E-01  .2934E+03  .4761E+03   .9999681  .0057040  .0056000
T 3023  1 .1838101E+07   1000006E-01  .9673E+02 -.4605E+03   .9999640  .0014390 -.0083600
T 3024  1 .1855428E+07   1000021E-01 -.2936E+03  .1613E+03   .9999756 -.0064759 -.0026150
T 3025  1 .1847205E+07   1000009E-01  .4857E+03 -.5742E+02   .9999705  .0066744 -.0038062
T 3026  1 .1841965E+07   1000021E-01 -.3479E+03 -.7246E+02   .9999853 -.0052816  .0012330
T 3027  1 .1850545E+07   1000003E-01 -.3364E+02 -.3449E+03   .9999298 -.0013660 -.0117687
T 3028  1 .1842813E+07   1000006E-01 -.5522E+03 -.3576E+03   .9997198 -.0224707 -.0074408
T 3029  1 .1849059E+07   1000009E-01 -.1490E+03 -.5136E+02   .9999969 -.0024813  .0000623
T 3030  1 .1847569E+07   1000008E-01 -.1511E+02  .1234E+02   .9999985  .0002686 -.0017393
T 3031  1 .1848590E+07   1000012E-01 -.1941E+03 -.3947E+02   .9999627 -.0006921 -.0086050
T 3032  1 .1863951E+07   1000013E-01  .1371E+04 -.1710E+03   .9997764  .0209642 -.0027649
T 3033  1 .1845602E+07   1000017E-01  .1698E+03 -.8589E+01   .9999880  .0025813  .0041553
T 3034  1 .1859778E+07   1000007E-01 -.3423E+01  .1320E+03   .9999751 -.0034979  .0061227
T 3035  1 .1848303E+07   1000012E-01 -.1738E+03 -.2077E+03   .9999538 -.0083630 -.0047377
T 3036  1 .1865844E+07   1000013E-01  .2282E+03 -.8224E+02   .9999886  .0005091 -.0047399
T 3037  1 .1844961E+07   1000014E-01  .9931E+02 -.8700E+02   .9999999 -.0000834 -.0001697
T 3038  1 .1844864E+07   1000022E-01  .6144E+03  .6979E+02   .9999445  .0095000  .0045499
T 3039  1 .1837886E+07   1000020E-01  .7699E+02  .5457E+02   .9999977  .0019998 -.0007174
T 3040  1 .1829951E+07   1000015E-01 -.1964E+03 -.2300E+03   .9999960 -.0026908 -.0008762
T 3041  1 .1846287E+07   1000013E-01  .3209E+03  .1101E+03   .9999913  .0025459 -.0032918
T 3042  1 .1828291E+07   1000020E-01  .4247E+03  .4912E+03   .9999100  .0129446  .0035336
T 3043  1 .1842409E+07   1000021E-01 -.9765E+02  .1329E+03   .9999595  .0088672  .0015478
T 3044  1 .1826272E+07   1000017E-01  .4025E+03  .8172E+02   .9999512  .0079464 -.0058647
T 3045  1 .1849270E+07   1000010E-01  .4487E+02 -.8924E+02   .9999883  .0027451 -.0039746
T 3046  1 .1838877E+07   1000012E-01 -.6669E+02 -.6659E+03   .9999760  .0054678  .0042484
T 3047  1 .1845328E+07   1000016E-01  .4140E+03  .2583E+03   .9991681  .0310290  .0264641
T 3048  1 .1847729E+07   1000013E-01 -.4670E+03 -.9783E+02   .9999805 -.0061621 -.0010298
T 3049  1 .1841187E+07   1000007E-01  .1279E+03  .2394E+01   .9999966  .0016220 -.0020243
T 3050  1 .1837698E+07   1000015E-01 -.5484E+03  .3934E+03   .9999357 -.0103067  .0047328
T 3051  1 .1841749E+07   1000007E-01  .2145E+02  .1126E+04   .9998333 -.0009819  .0182326
T 3052  1 .1838588E+07   1000002E-01  .7970E+04 -.9827E+04   .9618828  .1695635 -.2145453
T 3053  1 .1817171E+07   1000013E-01  .9484E+02  .1781E+02   .9999924  .0007783  .0038102
T 3054  1 .1841091E+07   1000013E-01  .2793E+02  .7937E+02   .9999782  .0049324  .0043957
T 3055  1 .1850791E+07   1000023E-01 -.4462E+03  .3033E+03   .9999659 -.0021043  .0079844
T 3056  1 .1835856E+07   1000014E-01 -.4578E+02  .1725E+03   .9998875 -.0061959  .0136576
T 3057  1 .1836739E+07   1000015E-01  .2572E+03 -.2200E+03   .9999835  .0055696 -.0014205
T 3058  1 .1840356E+07   1000016E-01 -.8271E+03 -.8059E+03   .9998508 -.0119473 -.0124720
T 3059  1 .1850937E+07   1000011E-01  .9953E+03  .4120E+03   .9997783  .0174338  .0118085
T 3060  1 .1837501E+07   1000021E-01 -.2318E+02 -.1534E+03   .9999881 -.0026174  .0041137
T 3061  1 .1837708E+07   1000018E-01  .1418E+03 -.5609E+03   .9997903  .0192441 -.0069973
T 3062  1 .1841465E+07   1000020E-01 -.4113E+03  .6870E+02   .9993206 -.0328269 -.0167561
T 3063  1 .1854500E+07   1000002E-01 -.3363E+03 -.8213E+03   .9997721 -.0120091 -.0176500
T 3064  1 .1851017E+07   1000003E-01 -.2947E+03 -.4857E+03   .9999483 -.0073065 -.0070737
T 3065  1 .1847073E+07   1000002E-01  .3097E+03  .6693E+02   .9999293  .0111337  .0041769
T 3066  1 .1827929E+07   1000006E-01 -.5504E+03 -.2947E+03   .9999106 -.0132828 -.0015487
T 3067  1 .1854909E+07   1000021E-01 -.3669E+03 -.2287E+03   .9999815 -.0059048 -.0014902
T 3068  1 .1826383E+07   1000009E-01 -.1099E+04  .4452E+02   .9998908 -.0143899 -.0033570
T 3069  1 .1843878E+07   1000023E-01  .7105E+03  .1738E+03   .9997874  .0166644  .0121446
T 3070  1 .1833132E+07   1000001E-01  .3497E+03 -.7216E+02   .9999723  .0074328 -.0004546
T 3071  1 .1847325E+07   1000018E-01  .4622E+01  .1739E+02   .9999519 -.0071065 -.0067569
T 3072  1 .1851927E+07   1000001E-01  .1799E+03  .3717E+03   .9999769  .0044527  .0051328
T 3073  1 .1851856E+07   1000016E-01 -.6049E+03  .3237E+03   .9999205 -.0109116  .0063124
T 3074  1 .1834282E+07   1000002E-01 -.9960E+02 -.4886E+03   .9998756 -.0045133 -.0151162
T 3075  1 .1844439E+07   1000019E-01 -.9366E+02 -.1371E+03   .9999684 -.0049719 -.0062070
T 3076  1 .1836769E+07   1000002E-01  .2336E+03  .1624E+03   .9999825  .0051718  .0028599
T 3077  1 .1850695E+07   1000016E-01  .5380E+03  .2328E+03   .9999713  .0074859  .0011847
T 3078  1 .1845432E+07   1000011E-01 -.7207E+02  .9095E+02   .9999514 -.0074822  .0064194
T 3079  1 .1850879E+07   1000007E-01  .4541E+02 -.4773E+03   .9999209  .0049553 -.0115636
T 3080  1 .1839750E+07   1000007E-01 -.5792E+03 -.2332E+03   .9999984 -.0016744 -.0006503
T 3081  1 .1854195E+07   1000022E-01 -.1579E+03 -.7005E+01   .9999697 -.0073206 -.0026357
T 3082  1 .1832069E+07   1000003E-01  .1038E+03  .2279E+03   .9999655  .0081679  .0014877
T 3083  1 .1827881E+07   1000008E-01 -.5218E+03  .1201E+03   .9999715 -.0075467 -.0002221
T 3084  1 .1839956E+07   1000022E-01  .4993E+03 -.6260E+02   .9999547  .0017650  .0093489
T 3085  1 .1850244E+07   1000003E-01  .1256E+04  .1222E+03   .9998317  .0180126 -.0034841
T 3086  1 .1838863E+07   1000009E-01  .2445E+03 -.9358E+02   .9999908  .0021257 -.0037191
T 3087  1 .1843210E+07   1000008E-01  .3148E+03 -.5457E+03   .9997627  .0181359 -.0120708
T 3088  1 .1834779E+07   1000003E-01 -.8112E+02  .2385E+02   .9999582 -.0090660  .0012015
T 3089  1 .1835440E+07   1000006E-01  .6847E+03  .1225E+03   .9999155  .0129568 -.0010921
T 3090  1 .1845076E+07   1000003E-01 -.1538E+03  .2554E+03   .9999705 -.0076574 -.0005811
T 3091  1 .1852150E+07   1000014E-01  .5616E+02  .9240E+02   .9999453  .0091593 -.0050587
T 3092  1 .1852550E+07   1000010E-01 -.6162E+02 -.4781E+02   .9999331 -.0114340 -.0017284
T 3093  1 .1856977E+07   1000014E-01  .1871E+03  .4489E+02   .9999911  .0042156  .0003347
T 3094  1 .1839555E+07   1000006E-01  .2860E+02 -.6232E+03   .9999640  .0002129 -.0084794
T 3095  1 .1854661E+07   1000000E-01  .4212E+02 -.4502E+03   .9997096  .0226255 -.0082986
T 3096  1 .1846995E+07   1000019E-01  .2781E+03  .9600E+02   .9999702  .0077192  .0000787
T 3097  1 .1853732E+07   1000014E-01 -.9573E+02  .4459E+03   .9998462 -.0010769  .0175046
T 3098  1 .1855146E+07   1000012E-01 -.9159E+02  .3755E+02   .9999992 -.0009423  .0008297
T 3099  1 .1861218E+07   1000006E-01  .3019E+03 -.5750E+03   .9998979  .0065696 -.0126887
T 3100  1 .1848087E+07   1000015E-01  .2007E+02  .6238E+02   .9999058 -.0070593  .0117677
T 3101  1 .1845664E+07   1000018E-01  .6300E+03 -.2394E+03   .9999939  .0027611 -.0021357
T 3102  1 .1816720E+07   1000000E-01 -.2274E+03  .3787E+03   .9999782  .0055644  .0035610
T 3103  1 .1847615E+07   1000018E-01  .5033E+03  .6423E+03   .9999619  .0055775  .0067117
T 3104  1 .1841325E+07   1000012E-01 -.1623E+03  .5997E+03   .9998156  .0002507  .0192008
T 3105  1 .1853921E+07   1000016E-01 -.3039E+03 -.1424E+03   .9999594 -.0082018 -.0037409
T 3106  1 .1844769E+07   1000021E-01  .7333E+03  .3342E+03   .9999086  .0083101  .0106623
T 3107  1 .1841812E+07   1000017E-01  .3862E+03  .2122E+03   .9998870  .0140624  .0053117
T 3108  1 .1866109E+07   1000001E-01  .1686E+04  .1222E+04   .9984766  .0319975  .0449517
T 3109  1 .1849777E+07   1000017E-01 -.8426E+01  .4081E+03   .9999208 -.0013738  .0125129
T 3110  1 .1860181E+07   1000018E-01 -.3326E+03 -.1637E+03   .9990757  .0425501 -.0060938
T 3111  1 .1865116E+07   1000006E-01  .6738E+02  .3649E+02   .9999875  .0039993 -.0029889
T 3112  1 .1841033E+07   1000022E-01  .6000E+03 -.1946E+03   .9999946  .0001776  .0032906
T 3113  1 .1856822E+07   1000009E-01  .1871E+03 -.2333E+03   .9999614  .0002295 -.0087873
T 3114  1 .1856699E+07   1000020E-01 -.2437E+03 -.5042E+03   .9999544 -.0050544 -.0081064
T 3115  1 .1853034E+07   1000010E-01  .2316E+02  .1443E+03   .9999360  .0006771  .0112920
T 3116  1 .1835205E+07   1000012E-01 -.3906E+02 -.6456E+03   .9997964 -.0031358 -.0199355
T 3117  1 .1845765E+07   1000013E-01 -.3489E+03  .3552E+03   .9999816 -.0044596 -.0041100
T 3118  1 .1865744E+07   1000013E-01 -.3855E+01  .1042E+03   .9999799  .0016564  .0061244
T 3119  1 .1857592E+07   1000007E-01  .2902E+02 -.2817E+03   .9999765 -.0067422  .0012291
T 3120  1 .1828896E+07   1000022E-01 -.2590E+02 -.2342E+03   .9999863 -.0034812 -.0039145
T 3121  1 .1868357E+07   1000018E-01 -.1151E+04  .1288E+03   .9998243 -.0162832  .0092875
T 3122  1 .1839721E+07   1000009E-01  .2944E+02 -.1178E+03   .9999679  .0024920  .0076173
T 3123  1 .1842880E+07   1000009E-01 -.6742E+02 -.6130E+02   .9999796 -.0016394 -.0061774
T 3124  1 .1847815E+07   1000000E-01 -.3986E+03  .3642E+02   .9999325 -.0060229  .0099342
T 3125  1 .1846157E+07   1000018E-01  .2033E+02  .5567E+02   .9999525 -.0038291  .0089679
T 3126  1 .1839259E+07   1000013E-01  .3582E+03 -.8641E+02   .9999869  .0050653 -.0007608
T 3127  1 .1852507E+07   1000022E-01  .2759E+03 -.1271E+03   .9999954  .0003986 -.0029963
T 3128  1 .1837460E+07   1000001E-01 -.1710E+03  .4208E+03   .9999819  .0055048 -.0024135
T 3129  1 .1822726E+07   1000009E-01 -.4787E+02 -.2642E+03   .9999225  .0064613 -.0106447
T 3130  1 .1851841E+07   1000015E-01 -.2169E+03 -.4104E+02   .9999757 -.0059168  .0036752
T 3131  1 .1852532E+07   1000000E-01 -.1968E+02  .6985E+02   .9999766  .0002692  .0068299
T 3132  1 .1837704E+07   1000009E-01  .3957E+03  .7046E+03   .9999534 -.0011919  .0095811
T 3133  1 .1857296E+07   1000017E-01  .5823E+02  .3638E+03   .9998863  .0025444  .0148652
T 3134  1 .1833513E+07   1000016E-01 -.4570E+04  .3297E+04   .9960155 -.0704655  .0546609
T 3135  1 .1846212E+07   1000012E-01  .1472E+03  .2044E+03   .9999982  .0019071 -.0002472
T 3136  1 .1833406E+07   1000013E-01  .1083E+04  .8010E+02   .9999008  .0139426 -.0019765
T 3137  1 .1830942E+07   1000004E-01 -.1603E+03  .1187E+03   .9999830 -.0008862 -.0057628
T 3138  1 .1842089E+07   1000015E-01 -.2861E+03 -.1887E+03   .9999673 -.0075678 -.0028644
T 3139  1 .1840209E+07   1000020E-01  .1395E+03 -.5194E+02   .9999799  .0013778 -.0061886
T 3140  1 .1854383E+07   1000020E-01  .7398E+02 -.3176E+01   .9999990  .0013786  .0001058
T 3141  1 .1841436E+07   1000013E-01  .2070E+03  .2220E+03   .9999816  .0015138  .0058735
T 3142  1 .1847722E+07   1000017E-01  .3594E+03 -.1007E+03   .9999439  .0061314 -.0086319
T 3143  1 .1841769E+07   1000015E-01 -.4062E+03 -.1029E+03   .9999651 -.0083305  .0007007
T 3144  1 .1837928E+07   1000014E-01 -.9953E+02 -.6328E+02   .9998635 -.0077620 -.0145863
T 3145  1 .1841398E+07   1000021E-01 -.1832E+03  .4304E+03   .9999933 -.0008444  .0035721
T 3146  1 .1864014E+07   1000022E-01  .5779E+03  .2075E+03   .9999686  .0077255 -.0017374
T 3147  1 .1852621E+07   1000005E-01  .2062E+03  .5755E+03   .9999576  .0004715  .0091916
T 3148  1 .1846036E+07   1000020E-01 -.4626E+03 -.2558E+03   .9998795 -.0092854 -.0124399
T 3149  1 .1837507E+07   1000001E-01 -.2308E+03  .5662E+02   .9998544 -.0022881 -.0169077
T 3150  1 .1851535E+07   1000001E-01  .4643E+03  .3273E+03   .9998370  .0158621  .0086239
T 3151  1 .1850869E+07   1000011E-01  .1154E+03  .2894E+03   .9999894 -.0006642  .0045479
T 3152  1 .1833240E+07   1000006E-01 -.1217E+04 -.5435E+03   .9997419 -.0200715 -.0106446
T 3153  1 .1841846E+07   1000004E-01  .1715E+03  .3250E+03   .9999826 -.0008383  .0058320
T 3154  1 .1836666E+07   1000018E-01 -.9030E+02 -.3560E+03   .9999799 -.0061220 -.0016232
T 3155  1 .1843863E+07   1000017E-01 -.5866E+03 -.4091E+03   .9999173 -.0088875 -.0092989
T 3156  1 .1861298E+07   1000001E-01  .2961E+02  .6482E+02   .9999983  .0018607 -.0001586
T 3157  1 .1853280E+07   1000016E-01 -.9080E+02 -.4362E+02   .9999997 -.0000760 -.0008063
T 3158  1 .1851553E+07   1000020E-01  .2807E+03  .6823E+02   .9999553  .0059848  .0073254
T 3159  1 .1853081E+07   1000014E-01  .3549E+03 -.6360E+02   .9998530  .0152572 -.0078255
T 3160  1 .1825377E+07   1000014E-01  .3055E+03 -.5347E+03   .9999086  .0100204 -.0090713
T 3161  1 .1848168E+07   1000005E-01  .8835E+03 -.2513E+03   .9996990  .0245152 -.0009532
T 3162  1 .1835115E+07   1000007E-01  .5537E+03  .3300E+03   .9999300  .0071037  .0094652
T 3163  1 .1848864E+07   1000014E-01  .4337E+00 -.3640E+03   .9999345  .0111118  .0027515
T 3164  1 .1832874E+07   1000006E-01 -.8806E+03 -.3233E+03   .9969592 -.0741212 -.0240500
T 3165  1 .1843416E+07   1000013E-01  .1891E+04 -.1330E+04   .9986406  .0400963 -.0333040
T 3166  1 .1860527E+07   1000012E-01 -.7011E+03 -.1304E+03   .9996827 -.0251660  .0010991
T 3167  1 .1843238E+07   1000018E-01 -.4834E+03  .1942E+03   .9999953 -.0028186  .0011827
T 3168  1 .1848570E+07   1000019E-01  .2657E+03 -.7937E+03   .9999194  .0039970 -.0120474
T 3169  1 .1838986E+07   1000012E-01 -.1932E+03 -.1719E+03   .9999675 -.0075703 -.0027717
T 3170  1 .1848943E+07   1000003E-01  .1830E+02 -.2192E+02   .9999931 -.0025186 -.0027149
T 3171  1 .1852674E+07   1000014E-01 -.2350E+02  .6622E+02   .9999981 -.0018429  .0006837
T 3172  1 .1840366E+07   1000009E-01 -.5549E+02  .7450E+02   .9999996 -.0008357  .0000590
T 3173  1 .1849427E+07   1000007E-01  .5510E+03  .7985E+03   .9993747  .0315621  .0159377
T 3174  1 .1841323E+07   1000008E-01  .4408E+03  .1526E+03   .9998755  .0131462  .0087243
T 3175  1 .1838635E+07   1000000E-01 -.5557E+02 -.6756E+02   .9999918  .0040452 -.0001260
T 3176  1 .1833500E+07   1000021E-01 -.2446E+03  .4326E+03   .9999438  .0004874  .0105937
T 3177  1 .1843627E+07   1000021E-01  .3022E+03 -.4505E+03   .9999690  .0073969 -.0027111
T 3178  1 .1842744E+07   1000022E-01  .3099E+03 -.2961E+03   .9999077  .0055111 -.0124172
T 3179  1 .1842104E+07   1000014E-01  .4140E+03 -.4521E+03   .9999593  .0048630 -.0076028
T 3180  1 .1863224E+07   1000016E-01  .1925E+03  .5821E+02   .9999725  .0030985  .0067441
T 3181  1 .1864970E+07   1000003E-01 -.3763E+03  .2061E+03   .9999861 -.0037398  .0037192
T 3182  1 .1827343E+07   1000008E-01  .7064E+03 -.5812E+03   .9998649  .0084499 -.0140962
T 3183  1 .1842219E+07   1000009E-01  .5048E+03  .1468E+03   .9999539  .0095880  .0004957
T 3184  1 .1848056E+07   1000010E-01 -.1383E+03  .4437E+03   .9999728  .0021993  .0070452
T 3185  1 .1860213E+07   1000013E-01  .1020E+03  .1096E+03   .9999950  .0026129 -.0017573
T 3186  1 .1860564E+07   1000017E-01 -.9736E+02  .1073E+03   .9999803 -.0017573  .0060296
T 3187  1 .1834295E+07   1000020E-01  .1129E+03 -.3121E+03   .9999589  .0041273 -.0080700
T 3188  1 .1862234E+07   1000021E-01  .1099E+04 -.2234E+03   .9998539  .0152131 -.0077932
T 3189  1 .1855879E+07   1000015E-01 -.4387E+03  .5476E+03   .9999874 -.0037461  .0033522
T 3190  1 .1828391E+07   1000021E-01 -.2665E+03  .1654E+03   .9999715 -.0066551 -.0035753
T 3191  1 .1844012E+07   1000018E-01  .3062E+03  .4463E+03   .9999782  .0038450  .0053705
T 3192  1 .1845586E+07   1000009E-01  .4024E+03  .5403E+03   .9999075  .0106583  .0084491
T 3193  1 .1841041E+07   1000014E-01 -.5966E+03 -.9419E+03   .9999511 -.0023969 -.0095914
T 3194  1 .1847095E+07   1000003E-01  .2279E+02  .5006E+03   .9999796  .0012234  .0062618
T 3195  1 .1845740E+07   1000011E-01  .7656E+03  .9849E+03   .9993569  .0097826  .0344971
T 3196  1 .1841796E+07   1000014E-01  .3162E+03 -.4893E+03   .9998354  .0120025 -.0136061
T 3197  1 .1831197E+07   1000017E-01 -.2571E+03  .3164E+02   .9985804 -.0452910 -.0280324
T 3198  1 .1854652E+07   1000021E-01  .6929E+02  .4346E+03   .9998857  .0027477  .0148686
T 3199  1 .1839676E+07   1000003E-01 -.1248E+03 -.4083E+02   .9999861  .0027371 -.0045094
T 3200  1 .1831624E+07   1000001E-01 -.4202E+03 -.1090E+03   .9999688 -.0073030 -.0029960
T 3201  1 .1844762E+07   1000006E-01  .1654E+03 -.2471E+03   .9999818 -.0013542  .0058776
T 3202  1 .1856886E+07   1000008E-01  .3802E+03 -.1111E+03   .9999911  .0030712 -.0028898
T 3203  1 .1836730E+07   1000003E-01 -.6667E+02  .3177E+02   .9999810 -.0056351 -.0025187
T 3204  1 .1853089E+07   1000017E-01 -.1623E+03 -.2883E+02   .9999599 -.0086532 -.0023207
T 3205  1 .1846373E+07   1000002E-01  .7061E+02 -.1484E+03   .9999921  .0014566 -.0036910
T 3206  1 .1832700E+07   1000012E-01  .1062E+03 -.5866E+02   .9998950  .0031672 -.0141377
T 3207  1 .1831931E+07   1000015E-01 -.4937E+03 -.7131E+02   .9999824 -.0055542  .0020923
T 3208  1 .1825661E+07   1000002E-01 -.9236E+03  .3106E+03   .9998658 -.0154569  .0054342
T 3209  1 .1846877E+07   1000018E-01  .5486E+03 -.1670E+03   .9999248  .0116223 -.0039258
T 3210  1 .1831785E+07   1000018E-01 -.2675E+03  .1118E+03   .9999998  .0006701  .0001686
T 3211  1 .1821255E+07   1000021E-01  .1940E+03  .3092E+03   .9999529 -.0000915  .0097038
T 3212  1 .1839894E+07   1000009E-01 -.1500E+03  .2723E+03   .9999974  .0006403 -.0021781
T 3213  1 .1844751E+07   1000013E-01 -.1782E+03  .2722E+02   .9999950 -.0031325  .0003415
T 3214  1 .1850942E+07   1000019E-01  .2136E+03 -.3084E+03   .9999917  .0002291 -.0040691
T 3215  1 .1842771E+07   1000018E-01  .1846E+03 -.3158E+03   .9999891  .0028119 -.0037374
T 3216  1 .1838615E+07   1000009E-01  .1855E+03 -.6699E+03   .9999104  .0009976 -.0133475
