Calc. Date= 03-31-2026, Time= 14:08:06
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
            H     001.01  2000keV    1eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000005 1.9912E+03  9.8936E+03  4.4599E+01 -1.1531E+01  1.5277E+00  3.2770E-03
0000005 1.9910E+03  9.9768E+03  4.5170E+01 -1.1835E+01  1.5278E+00  4.5531E-03
0000005 1.9910E+03  9.9963E+03  4.5304E+01 -1.1903E+01  1.5278E+00  2.1787E-06
0000005 1.9910E+03  1.0002E+04  4.5341E+01 -1.1922E+01  0.0000E+00  1.0099E-05
0000006 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
0000006 1.9961E+03  2.8526E+03  3.4629E-03 -1.8192E-03  1.5249E+00  9.2404E-02
0000006 1.9935E+03  4.4100E+03 -3.0696E-01  1.1863E-01  1.5264E+00  8.5494E-02
0000006 1.9917E+03  5.4555E+03 -3.6865E-01  4.0244E-02  1.5274E+00  5.3904E-01
0000006 1.9912E+03  5.8706E+03 -1.0669E+00  3.2803E-01  1.5277E+00  1.3741E-01
0000006 1.9870E+03  7.9369E+03 -4.1325E+00  3.5059E+00  1.5300E+00  2.9666E-01
0000006 1.9836E+03  9.0330E+03 -4.1792E+00  5.7919E+00  1.5319E+00  5.1214E-02
0000006 1.9827E+03  9.3517E+03 -4.2079E+00  6.5057E+00  1.5324E+00  2.5861E-02
0000006 1.9824E+03  9.4251E+03 -4.2131E+00  6.6617E+00  1.5326E+00  3.0869E-03
0000006 1.9824E+03  9.4914E+03 -4.2204E+00  6.8019E+00  1.5326E+00  2.2455E-03
0000006 1.9821E+03  9.6044E+03 -4.2417E+00  7.0503E+00  1.5327E+00  2.0493E-03
0000006 1.9819E+03  9.6848E+03 -4.2591E+00  7.2284E+00  1.5329E+00  1.6526E-02
0000006 1.9817E+03  9.7548E+03 -4.2604E+00  7.3619E+00  1.5330E+00  1.7328E-03
0000006 1.9813E+03  9.9000E+03 -4.2655E+00  7.6245E+00  1.5332E+00  3.1858E-03
0000006 1.9812E+03  9.9669E+03 -4.2689E+00  7.7477E+00  1.5332E+00  6.5804E-04
0000006 1.9812E+03  9.9864E+03 -4.2701E+00  7.7840E+00  1.5333E+00  3.1528E-04
0000006 1.9812E+03  9.9896E+03 -4.2703E+00  7.7899E+00  1.5333E+00  1.3491E-05
0000006 1.9812E+03  9.9938E+03 -4.2705E+00  7.7977E+00  1.5333E+00  7.1575E-06
0000006 1.9812E+03  9.9961E+03 -4.2706E+00  7.8021E+00  1.5333E+00  3.3677E-05
0000006 1.9812E+03  9.9984E+03 -4.2707E+00  7.8062E+00  1.5333E+00  5.0118E-06
0000006 1.9811E+03  1.0001E+04 -4.2708E+00  7.8104E+00  0.0000E+00  5.0118E-06
0000007 2.0000E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5227E+00  0.0000E+00
